,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,Dealership business hours,CALL,,2020-06-09,,ELEC,Public - Call ahead,39910,2011-03-15,P,E,False,Nissan of Mission Hills,818-838-4444,2023-02-15T22:45:41Z,CAR_DEALER,200-9,34.269809,-118.466606,Mission Hills,,,CA,11000 Sepulveda Blvd,91345,US,,,,,,,,,,,,['J1772'],,,1,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public - Appeler à l'avance,,
1,private,,,,2020-06-09,,ELEC,Private,48123,2011-03-15,P,E,,Nissan of Mission Hills,818-838-4444,2023-02-15T22:45:41Z,CAR_DEALER,200-9,34.269809,-118.466606,Mission Hills,,,CA,11000 Sepulveda Blvd,91345,US,,,,,,,,,,,,['J1772'],,,1,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,public,,,,2023-05-13,,ELEC,Public,95980,2012-04-01,,E,,Providence Holy Cross Medical Center - Cancer Research Center,888-998-2546,2023-05-13T23:58:58Z,,GPS,34.27922,-118.460143,Mission Hills,.||,,CA,15031 Rinaldi Street,91345,US,,,,,,,,,,,,['J1772'],,,9,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000108457'], 'posts': ['465ba1dd-d734-8158-93cc-330000727453', '465ba1dd-d734-8158-93cc-330000727481', '465ba1dd-d734-8158-93cc-330000727492', '465ba1dd-d734-8158-93cc-330000727504', '465ba1dd-d734-8158-93cc-330000727505', '465ba1dd-d734-8158-93cc-330000727507', '465ba1dd-d734-8158-93cc-330000727523', '465ba1dd-d734-8158-93cc-330000727557', '465ba1dd-d734-8158-93cc-330000750952']}"
3,public,,,,2023-05-13,,ELEC,Public,95982,2012-04-01,,E,,Providence Holy Cross Medical Center - General Parking,888-998-2546,2023-05-13T23:59:00Z,,GPS,34.280226,-118.461522,Mission Hills,General parking near sports field||,,CA,15031 Rinaldi Street,91345,US,,,,,,,,,,,,['J1772'],,,7,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000108458'], 'posts': ['465ba1dd-d734-8158-93cc-330000727480', '465ba1dd-d734-8158-93cc-330000727491', '465ba1dd-d734-8158-93cc-330000727494', '465ba1dd-d734-8158-93cc-330000727501', '465ba1dd-d734-8158-93cc-330000727502', '465ba1dd-d734-8158-93cc-330000727506', '465ba1dd-d734-8158-93cc-330000727529']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,99252,2018-06-14,,E,,Mission Area PD,855-900-7584,2023-05-14T00:39:07Z,,200-9,34.272758,-118.468,Mission Hills,,,CA,11121 Sepulveda Blvd,91345,US,,,,,,,,,,,,['J1772'],,,2,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['853'], 'posts': ['182390', '182395']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,100211,2018-08-03,,E,,10432 Sepulveda,855-900-7584,2023-05-14T00:38:05Z,,GPS,34.261249,-118.467125,Los Angeles,,,CA,10432 Sepulveda,91345,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1145'], 'posts': ['12923']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,103602,2018-09-27,,E,,10331 Langdon Ave,855-900-7584,2023-05-14T00:38:07Z,,GPS,34.257703,-118.469755,Los Angeles,,,CA,10331 Langdon Ave,91345,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1261'], 'posts': ['12928']}"
7,public,24 hours daily,,,2023-01-10,,ELEC,Public,152130,2018-10-01,LG,E,False,LADWP - Chatsworth,,2023-02-14T15:54:11Z,UTILITY,200-8,34.264345,-118.466124,Mission Hills,,,CA,15350 Chatsworth St,91345,US,,,,,,,,,,,,['J1772'],,,1,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,153245,2020-02-01,,E,,14901 Rinaldi street,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.27909442,-118.4580059,Los Angeles,,,CA,14901 Rinaldi Street,91345,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10315']}
9,public,24 hours daily,,,2023-01-10,,ELEC,Public,191212,2018-10-01,T,E,False,LADWP - Pole,213-367-5228,2023-02-14T15:54:11Z,UTILITY,200-8,34.264345,-118.466124,Mission Hills,,,CA,15350 Chatsworth St,91345,US,,,,,,,,,,,,['J1772'],,,1,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Public,,
10,public,24 hours daily,,,2023-05-14,,ELEC,Public,252010,2023-01-25,,E,,DRIVE 1 PUBLIC STATION,888-758-4389,2023-05-14T00:34:13Z,,GPS,34.27195,-118.46763,Los Angeles,,,CA,San Fernando Mission / Sepulveda,91345,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13373801'], 'posts': ['22731581']}"
