,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,private,Service center use only,,,2023-05-03,2023-12-21,ELEC,TEMPORARILY UNAVAILABLE (Private),53933,2014-01-01,P,T,,Woodland Hills Buick GMC Cadillac,,2023-05-03T20:36:28Z,CAR_DEALER,200-9,34.182338,-118.606363,Woodland Hills,,,CA,6133 Topanga Canyon Blvd,91367,US,,,,,,,,,,,,['J1772'],,,2,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Privé),,
1,public,"4pm-6am M-F, 24 hours Sat-Sun; staff use only during school hours",,,2023-05-03,,ELEC,Public,123366,2014-09-01,P,E,False,El Camino Real Charter High School - Teacher/Faculty Lot,818-595-7500,2023-05-03T20:36:28Z,SCHOOL,200-9,34.17075,-118.642662,Woodland Hills,In parking lot at the corner of Valley Circle Blvd and Mariano,,CA,5440 Valley Circle Blvd,91367,US,,,,,,,,,,,,['J1772'],,,2,Non-Networked,,,$0.25 per kWh,,,,,,,,,,,,,,,,,,,,,,Public,,
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,153276,2020-02-04,,E,,21365 Erwin St,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.18293129,-118.5969604,Woodland Hills,,,CA,21365 Erwin St,91367,US,,,,,,,,,,,,['J1772'],,,2,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'posts': ['AUI-10245', 'AUI-10320']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,154154,2020-02-28,,E,,6007 Variel Ave,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.17982981,-118.5926815,Woodland Hills,,,CA,6007 Variel Ave,91367,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10306']}
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,159293,2020-06-12,,E,,WARNER 21725 WTC 041B,888-758-4389,2023-05-14T00:13:09Z,,GPS,34.177765,-118.602546,Los Angeles,,,CA,21725 Califa St,91367,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL700441'], 'posts': ['932391']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,159298,2020-06-12,,E,,WARNER 21725 WTC 0DE7,888-758-4389,2023-05-14T00:13:06Z,,GPS,34.178083,-118.600843,Los Angeles,,,CA,21625 Oxnard St,91367,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL697661'], 'posts': ['1064591']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,159964,2020-06-12,,E,,LINCOLN PROPERY STATION 02,888-758-4389,2023-05-14T00:08:40Z,,GPS,34.174032,-118.592395,Los Angeles,,,CA,21215 Burbank Blvd,91367,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL187499'], 'posts': ['253013']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,160998,2020-06-12,,E,,LINCOLN PROPERY STATION 06,888-758-4389,2023-05-14T00:03:25Z,,GPS,34.174372,-118.593999,Los Angeles,,,CA,21255 Burbank Blvd,91367,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL105177'], 'posts': ['125925']}"
8,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,165159,2020-07-31,,E,False,Amazon Fresh - Woodland Hills,888-264-2208,2023-05-14T01:27:40Z,,GPS,34.1841035,-118.606624,Woodland Hills,,,CA,6245 Topanga Canyon,91367,US,,,,,,,,,,,,['J1772'],,,2,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['ff35c4ba-ea41-46a5-ac94-d78145040fa7'], 'posts': ['24582d68-ef7c-4aad-b37b-5e1c1aa34b58', '49c0bbce-17d2-4510-a1c7-7715b52983a1']}"
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,167156,2020-09-29,,E,,CLARENDON SPACE G1,888-758-4389,2023-05-14T00:19:02Z,,GPS,34.170109,-118.607908,Los Angeles,,,CA,22131 Clarendon St,91367,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2074331'], 'posts': ['3549241']}"
