,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),99213,2018-06-14,,T,,6514 Lankershim,855-900-7584,2023-05-14T00:39:06Z,,GPS,34.18884,-118.387653,North Hollywood,,,CA,6514 Lankershim Blvd,91606,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['748'], 'posts': ['12543A']}"
1,public,,,,2023-05-13,,ELEC,Public,100011,2018-07-31,,E,,Milan Capital Management,888-998-2546,2023-05-13T23:58:18Z,,GPS,34.187004,-118.395935,North Hollywood,,,CA,6415 Agnes Ave.,91606,US,,,,,,,,,,,,['J1772'],,,1,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000394586'], 'posts': ['465ba1dd-d734-8158-93cc-330000477273']}"
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,145596,2019-09-27,,E,,6744 N LANKERSHIM BLVD,855-900-7584,2023-05-14T00:38:13Z,,GPS,34.192939,-118.387654,Los Angeles,,,CA,6744 N LANKERSHIM BLVD,91606,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1774'], 'posts': ['12301A']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,152983,2020-01-23,,E,,12518 W Oxnard St,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.17932161,-118.4056543,Los Angeles,,,CA,12518 W Oxnard St,91606,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10266']}
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,158604,2020-06-10,,E,,11573 Erwin St,855-900-7584,2023-05-14T00:38:26Z,,GPS,34.182971,-118.384961,North Hollywood,,,CA,11573 Erwin St,91606,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2517'], 'posts': ['12517A']}"
5,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,168290,2020-11-02,,E,False,Cinemark Century 8 North Hollywood,888-264-2208,2023-05-14T01:27:31Z,,GPS,34.18738,-118.4127695,North Hollywood,,,CA,12827 Victory Blvd,91606,US,,,,,,,,,,,,['J1772'],,,2,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['de03a17c-8246-4f2a-a811-4017dc042cdc'], 'posts': ['8f86126a-088f-4f85-a444-c7d4942300fa', 'ccece376-b1ba-4bbe-9649-da9909eb6998']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,185447,2021-03-01,,E,,Vineland Avenue,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.18587557,-118.370441,North Hollywood,,,CA,Vineland Avenue,91606,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10353']}
7,public,24 hours daily,,,2023-05-14,2023-03-30,ELEC,TEMPORARILY UNAVAILABLE (Public),189416,2021-05-11,,T,,NOHO WEST L15C,888-758-4389,2023-05-14T00:19:43Z,,GPS,34.18111,-118.395164,Los Angeles,,,CA,6150 Laurel Canyon Blvd,91606,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL2120051'], 'posts': ['2529891', '2529901']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,189417,2021-05-11,,E,,NOHO WEST L15A,888-758-4389,2023-05-14T00:19:43Z,,GPS,34.180533,-118.39503,Los Angeles,,,CA,6030 Laurel Canyon Blvd,91606,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2120161'], 'posts': ['22247471', '22247481']}"
9,public,24 hours daily,,,2023-05-14,2023-03-30,ELEC,TEMPORARILY UNAVAILABLE (Public),189418,2021-05-11,,T,,NOHO WEST L1E,888-758-4389,2023-05-14T00:19:52Z,,GPS,34.181038,-118.39528,Los Angeles,,,CA,6030 Laurel Canyon Blvd,91606,US,,,,,,,,,,,,['J1772'],,,1,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL2130061'], 'posts': ['2542561']}"
