,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,6am-10pm daily,,,2021-10-12,,ELEC,Public,64778,2014-09-01,T,E,False,Extra Space Storage,323-464-1194,2023-05-02T16:17:33Z,STORAGE,GPS,34.1049,-118.326458,Los Angeles,,,CA,1860 Vine St,90028,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
1,public,Primarily for permit holders; public will be charged extra,CALL,,2022-09-14,,ELEC,Public - Call ahead,66933,2012-01-15,P,E,False,Tops Auto Park Garage,,2023-02-14T15:54:11Z,PARKING_GARAGE,200-9,34.09846,-118.332885,Hollywood,,,CA,6565 Sunset Blvd,90028,US,,,,,,,,,,,,['J1772'],,,4.0,Non-Networked,,,Free for 30 minutes; $10 after first 30 minutes,,,,,,,,,,,,,,,,,,,,,,Public - Appeler à l'avance,,
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,99241,2018-06-14,,E,,670 Cherokee,855-900-7584,2023-05-14T00:39:07Z,,200-9,34.102031,-118.334771,Hollywood,,,CA,1710 N Cherokee Ave,90028,US,,,,,,,,,,,,['J1772'],,,2.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['834'], 'posts': ['122338', '122339']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,99248,2014-09-01,,E,,745 Hollywood Highland,855-900-7584,2023-05-14T00:39:07Z,,200-9,34.102653,-118.340314,Hollywood,,,CA,6801 Hollywood Blvd,90028,US,,,,,,,,,,,,['J1772'],,,20.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['848'], 'posts': ['122457', '122458', '122459', '122460', '122461', '122462', '122463', '122464', '122466', '122467', '122468', '122469', '122470', '122471', '122472', '122473', '122474', '122475', '122476', '182083']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,99265,2018-06-14,,E,,702 Hollywood Vine,855-900-7584,2023-05-14T00:39:08Z,,200-9,34.100583,-118.327418,Los Angeles,,,CA,1627 Vine St,90028,US,,,,,,,,,,,,['J1772'],,,5.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['877'], 'posts': ['122299', '122300', '122302', '122303', '122305']}"
5,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),99387,2018-06-20,,T,,7009 Sunset Blvd,855-900-7584,2023-05-14T00:38:05Z,,GPS,34.098032,-118.34183,Los Angeles,,,CA,7009 Sunset Blvd,90028,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['1144'], 'posts': ['12904']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,103605,2018-09-27,,E,,6616 Sunset Blvd,855-900-7584,2023-05-14T00:38:07Z,,GPS,34.09785,-118.334025,Los Angeles,,,CA,6616 Sunset Blvd,90028,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1264'], 'posts': ['12951']}"
7,public,,,,2022-10-06,,ELEC,Public,113083,2015-08-10,P,E,,1600 Vine Parking Garage - Tesla Destination,866-699-1501  877-798-3752,2023-01-18T15:15:20Z,PARKING_GARAGE,200-9,34.099893,-118.325744,Los Angeles,,,CA,1600 Vine St,90028,US,,,,,,,,,,,,['TESLA'],,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['512685']}
8,public,,,,2022-10-06,,ELEC,Public,113094,2014-11-05,P,E,,W Hollywood Hotel and Residences - Tesla Destination,323-798-1330  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-9,34.101608,-118.325804,Los Angeles,,,CA,6250 Hollywood Blvd,90028,US,,,,,,,,,,,,"['J1772', 'TESLA']",,,6.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['513498']}
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,149572,2019-11-27,,E,,1323 Highland Ave,855-900-7584,2023-05-14T00:38:05Z,,GPS,34.095141,-118.33899,Los Angeles,,,CA,1323 Highland Ave,90028,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1150'], 'posts': ['12920']}"
10,public,24 hours daily,CREDIT_CARD_ALWAYS,A Debit M V,2022-01-10,,ELEC,Public - Credit card at all times,152556,2019-11-30,LG,E,False,City of Los Angeles Lot 702,866-300-3827,2022-02-10T19:42:29Z,PARKING_GARAGE,200-9,34.100573,-118.327438,Los Angeles,,,CA,1627 Vine St,90028,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",6.0,,,EVCS,https://evcs.com,,$0.29 per kWh,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
11,public,24 hours daily,,,2023-05-14,,ELEC,Public,152954,2020-01-23,,E,,6646 W Sunset Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.09787491,-118.334812,Los Angeles,,,CA,6646 W Sunset Blvd,90028,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10217']}
12,public,24 hours daily,,,2023-05-14,,ELEC,Public,154252,2020-03-03,,E,,1499 Gordon St,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.09780349,-118.3201685,Los Angeles,,,CA,1499 Gordon St,90028,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10303']}
13,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2022-01-10,,ELEC,Public - Credit card at all times,154268,2020-03-06,P,E,False,City of Los Angeles Lot 670,866-300-3827,2022-02-10T19:42:29Z,PARKING_GARAGE,200-9,34.102397,-118.334348,Los Angeles,,,CA,1710 N Cherokee Ave,90028,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",6.0,,,EVCS,https://evcs.com,,$0.30 per kWh,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
14,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2022-01-10,,ELEC,Public - Credit card at all times,155128,2020-01-20,P,E,False,City of Los Angeles Lot 745,866-300-3827,2022-02-10T19:42:29Z,PARKING_GARAGE,200-9,34.102542,-118.339438,Los Angeles,,,CA,6801 Hollywood Blvd,90028,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",6.0,,,EVCS,https://evcs.com,,$0.30 per kWh,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
15,public,24 hours daily,,,2023-05-14,,ELEC,Public,158685,2020-06-12,,E,,HPP - 6922 EV 3,888-758-4389,2023-05-14T00:18:35Z,,GPS,34.101048,-118.341291,Los Angeles,,,CA,6922 Hollywood Blvd,90028,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2041861'], 'posts': ['2425091', '2425101']}"
16,public,24 hours daily,,,2023-05-14,,ELEC,Public,158985,2020-06-12,,E,,HPP - 6922 EV 2,888-758-4389,2023-05-14T00:16:04Z,,GPS,34.10086,-118.340904,Los Angeles,,,CA,1630n N Orange Dr,90028,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1835121'], 'posts': ['2156111', '2156121']}"
17,public,24 hours daily,,,2023-05-14,,ELEC,Public,159063,2020-06-12,,E,,LINELOFTS EV 3,888-758-4389,2023-05-14T00:15:26Z,,GPS,34.105911,-118.336494,Los Angeles,,,CA,1737 N Las Palmas Ave,90028,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1778051'], 'posts': ['2082361']}"
18,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),159466,2020-06-12,,T,,ARGYLE SPACE 28,888-758-4389,2023-05-14T00:11:40Z,,GPS,34.10332,-118.325648,Los Angeles,,,CA,6230 Yucca St,90028,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL499811'], 'posts': ['678961']}"
19,public,24 hours daily,,,2023-05-14,,ELEC,Public,160010,2020-06-12,,E,,THECAMDEN B2 ST1,888-758-4389,2023-05-14T00:08:32Z,,GPS,34.099006,-118.326148,Los Angeles,,,CA,1540-1578 Vine St,90028,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL184549'], 'posts': ['248891', '248893']}"
20,public,24 hours daily,,,2023-05-14,,ELEC,Public,160391,2020-06-12,,E,,C S L LVL 1 STATION 3,888-758-4389,2023-05-14T00:06:39Z,,GPS,34.099716,-118.323645,Los Angeles,,,CA,1550 N El Centro Ave,90028,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL145661'], 'posts': ['194285', '194287']}"
21,public,24 hours daily,,,2023-05-14,,ELEC,Public,160443,2020-06-12,,E,,C S L LVL 1 STATION 2,888-758-4389,2023-05-14T00:06:25Z,,GPS,34.099709,-118.323722,Los Angeles,,,CA,1550-1598 N El Centro Ave,90028,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL140669'], 'posts': ['226967', '226969']}"
22,public,24 hours daily,,,2023-05-14,2023-03-23,ELEC,TEMPORARILY UNAVAILABLE (Public),160781,2020-06-12,,T,,THECAMDEN B3 ST1,888-758-4389,2023-05-14T00:04:51Z,,GPS,34.099242,-118.326218,Los Angeles,,,CA,1540 Vine St,90028,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL118279'], 'posts': ['150339', '150341']}"
23,public,24 hours daily,,,2023-05-14,2023-01-19,ELEC,TEMPORARILY UNAVAILABLE (Public),165250,2020-08-15,,T,,CITY OF LA BSL #3,888-758-4389,2023-05-14T00:06:31Z,,GPS,34.094383,-118.330583,Los Angeles,,,CA,6501 Fountain Ave,90028,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL144181'], 'posts': ['8290831']}"
24,public,24 hours daily,,,2023-05-14,,ELEC,Public,165386,2020-08-22,,E,,1600 VINE 1STLEVEL ST1,888-758-4389,2023-05-14T00:05:17Z,,GPS,34.100254,-118.325349,Los Angeles,,,CA,1600 Vine St.,90028,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL121625'], 'posts': ['22952231', '22952241']}"
25,public,24 hours daily,,,2023-05-14,,ELEC,Public,165662,2020-08-28,,E,,1635 Cahuenga boul.,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.100719,-118.329623,Los Angeles,,,CA,1635 Cahuenga boul.,90028,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10226']}
