,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily; pay lot,,,2022-01-10,,ELEC,Public,75319,2016-02-01,P,E,False,Los Angeles Metro - Irwindale Station,213-922-4638,2022-02-10T19:42:29Z,PARKING_GARAGE,200-8,34.128551,-117.932122,Irwindale,Located on the ground floor of the parking garage,,CA,15998 Avenida Padilla,91702,US,,,,,,,,,,,,['J1772'],,,3.0,EVGATEWAY,http://evgateway.com/,,$1 per hour; Maximum payment of $3,,,,,,,,,,,,,,,,,,,,,,Public,,
1,public,24 hours daily; pay lot,,,2022-01-10,,ELEC,Public,75320,2016-02-01,P,E,False,Los Angeles Metro - Citrus College Station,213-922-4638,2022-02-10T19:42:29Z,PARKING_GARAGE,200-8,34.095736,-117.890195,Azusa,,,CA,901 N Citrus Ave,91702,US,,,,,,,,,,,,['J1772'],,,3.0,EVGATEWAY,http://evgateway.com/,,$1 per hour; Maximum payment of $3,,,,,,,,,,,,,,,,,,,,,,Public,,
2,public,,,,2023-05-14,,ELEC,Public,94734,2017-05-09,,E,,Azusa Light and Water,866-816-7584,2023-05-14T01:24:18Z,,GPS,34.1346,-117.907844,Azusa,,,CA,729 N Azusa Ave,91702,US,,,,,,,,,,,,['J1772'],,,4.0,EV Connect,http://evconnect.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['9e0ad6cc-6373-46ab-ba82-7b08c4573807'], 'posts': ['63340368769d34776391eed7', '63340368769d34776391eed8', '63340369769d34776391f487', '63340369769d34776391f488']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,99076,2016-01-01,,E,,City of Azusa 1,855-900-7584,2023-05-14T00:38:49Z,,GPS,34.127418,-117.890362,azusa,,,CA,331 N Citrus ave,91702,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",2.0,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['335'], 'posts': ['43101*1', '43101*2']}"
4,private,For employee use only,,,2023-04-06,,ELEC,Private,123360,2019-05-01,P,E,,Verizon - Azusa,,2023-04-06T17:17:01Z,OFFICE_BLDG,200-9,34.138548,-117.916854,Azusa,,,CA,939 N Vernon Ave,91702,US,,,,,,,,,,,,['J1772'],,,4.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,158766,2020-06-12,,E,,G&M OIL CHEVRON #120,888-758-4389,2023-05-14T00:17:55Z,,GPS,34.11398,-117.907076,Azusa,,,CA,500 S Azusa ave,91702,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1992281'], 'posts': ['2360491']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,160181,2020-06-12,,E,,1240-1250 AZUSA STARBUCKS,888-758-4389,2023-05-14T00:07:41Z,,GPS,34.133208,-117.92672,Azusa,,,CA,1250 W Foothill Blvd,91702,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL164855'], 'posts': ['17110841', '17110851']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,160189,2020-06-12,,E,,ALAMEDA PARKING AZUSAEVPARKING2,888-758-4389,2023-05-14T00:07:38Z,,GPS,34.136466,-117.90669,Azusa,,,CA,801 N Alameda Ave,91702,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL163425'], 'posts': ['218617', '218619']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,178509,2021-01-27,,E,,ALAMEDA PARKING AZUSAEVPARKING1,888-758-4389,2023-05-14T00:07:38Z,,GPS,34.136417,-117.906695,Azusa,,,CA,801 N Alameda Ave,91702,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL163419'], 'posts': ['8984871', '8984881']}"
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,178510,2021-01-27,,E,,ALAMEDA PARKING AZUSAEVPARKING3,888-758-4389,2023-05-14T00:07:37Z,,GPS,34.136516,-117.906691,Azusa,,,CA,801 N Alameda Ave,91702,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL163321'], 'posts': ['12719641', '12719651']}"
