,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,9am-5pm M-F,,,2022-01-10,,ELEC,Public,48358,2012-04-20,P,E,False,"AAA - Auto Club of Southern California, Los Angeles Branch",213-741-3686,2022-02-10T19:42:29Z,OFFICE_BLDG,GPS,34.02828,-118.2778,Los Angeles,At W Adams Blvd,,CA,2601 S Figueroa St,90007,US,,,,,,,,,,,,['J1772'],,,2.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
1,private,Permitted employee parking only,,,2022-08-10,,ELEC,Private,67299,2015-06-15,LG,E,,Department of Public Social Services - County Auto Park 46,,2023-02-14T15:54:11Z,PAY_GARAGE,GPS,34.025692,-118.273425,Los Angeles,,,CA,318 W Adams Blvd,90007,US,,,,,,,,,,,,['J1772'],,,2.0,POWERFLEX,https://www.powerflex.com,,$0.30 per kWh; $0.45 per kWh from 4pm-9pm,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,public,Museum business hours,,,2022-08-10,,ELEC,Public,67309,2014-01-02,LG,E,False,Natural History Museum,323-267-2023,2023-02-14T15:54:11Z,MUSEUM,GPS,34.017635,-118.289337,Los Angeles,Lower level of parking structure,,CA,900 Exposition Blvd,90007,US,,,,,,,,,,,,['J1772'],,,40.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
3,public,"Faculty, staff, and student use only",,,2021-10-12,,ELEC,Public,76704,2016-01-01,P,E,True,University of Southern California,213-740-3575,2022-02-10T19:42:29Z,COLLEGE_CAMPUS,200-8,34.019032,-118.277869,Los Angeles,Located in Lot 6,,CA,357 W 35th St,90007,US,,,,,,,,,,,,['CHADEMO'],1.0,,,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,99147,2016-08-15,,E,,650 W Adams,855-900-7584,2023-05-14T00:39:04Z,,GPS,34.028978,-118.278058,Los Angeles,,,CA,650 W Adams Blvd,90007,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['439'], 'posts': ['12243A']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,100210,2018-08-03,,E,,4245 Lankershim Blvd,855-900-7584,2023-05-14T00:38:05Z,,GPS,34.147195,-118.364028,Los Angeles,,,CA,4245 Lankershim Blvd,90007,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1142'], 'posts': ['12910']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,100212,2018-08-03,,E,,11901 Santa Monica Blvd,855-900-7584,2023-05-14T00:38:05Z,,GPS,34.042184,-118.460902,Los Angeles,,,CA,11901 Santa Monica Blvd,90007,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1146'], 'posts': ['12911']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,100232,2018-08-04,,E,,3182 McClintock Ave,855-900-7584,2023-05-14T00:38:06Z,,GPS,34.025824,-118.286487,Los Angeles,,,CA,3182 McClintock Ave,90007,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1222'], 'posts': ['12916']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,100364,2018-08-11,,E,,312 W 37th St,855-900-7584,2023-05-14T00:38:05Z,,GPS,34.016665,-118.278951,Los Angeles,,,CA,312 W 37th St,90007,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1159'], 'posts': ['12921']}"
9,public,24 hours daily,,,2023-01-10,,ELEC,Public,103779,2018-09-01,T,E,False,LADWP - West 24th Street,800-342-5397,2023-02-14T15:54:11Z,UTILITY,200-8,34.034741,-118.29228,Los Angeles,,,CA,1423 W 24th St,90007,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
10,public,24 hours daily,,,2023-05-14,,ELEC,Public,105487,2018-12-26,,E,,598 W 27th St,855-900-7584,2023-05-14T00:38:05Z,,GPS,34.02715,-118.276267,Los Angeles,,,CA,560 W 27th St,90007,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1151'], 'posts': ['12912']}"
11,public,24 hours daily,,,2023-01-10,,ELEC,Public,152149,2018-11-01,LG,E,False,LADWP - Budlong,,2023-02-14T15:54:11Z,UTILITY,200-8,34.033412,-118.296248,Los Angeles,,,CA,2524 S Budlong Ave,90007,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
