,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2023-05-14,,ELEC,Public,121826,2018-10-20,,E,,Country Hills Shopping Plaza,833-632-2778,2023-05-14T00:40:01Z,,GPS,33.79022,-118.34122,Torrance,,,CA,2965 Rolling Hills Road,90505,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",3.0,,1.0,Electrify America,https://www.electrifyamerica.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['200064'], 'posts': ['200064-01', '200064-02', '200064-03', '200064-50']}"
1,public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,2023-05-14,,ELEC,Public,151262,2018-12-16,,E,False,Kohl's at Rolling Hills Plaza,888-264-2208,2023-05-14T01:26:00Z,,GPS,33.793910626,-118.331991539,Torrance,,,CA,25375 Crenshaw Blvd,90505,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['0b2b61d4-959c-456b-9bfa-e47b7055f3b0'], 'posts': ['02713b00-9107-4d7e-bc64-0312af5791c2', '95f5472f-1fd3-406d-894d-96c2ec6dbd9d']}"
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,159194,2020-06-12,,E,,HFS TORRANCE T3 EAST-3,888-758-4389,2023-05-14T00:14:12Z,,GPS,33.80871,-118.339165,Torrance,,,CA,3010 Lomita Blvd T3 East Lot,90505,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL773911'], 'posts': ['2397811', '2397821']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,159679,2020-06-12,,E,,JAGUAR LAND ROV CPF25STATION1,888-758-4389,2023-05-14T00:10:35Z,,GPS,33.799961,-118.34169,Torrance,,,CA,3233 pacific coast highway,90505,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL305471'], 'posts': ['413541']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,160568,2020-06-12,,E,,TORRANCE WALTERIA DC,888-758-4389,2023-05-14T00:05:40Z,,GPS,33.804529,-118.353365,Torrance,,,CA,3855 W 242nd St,90505,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL124769'], 'posts': ['164687']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,160762,2020-06-12,,E,,EVSP WALGREENS STORE 5772,888-758-4389,2023-05-14T00:04:52Z,,GPS,33.79153,-118.333,Torrance,,,CA,2690 Pacific Coast Hwy,90505,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL118355'], 'posts': ['2529761']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,160792,2020-06-12,,E,,EVSP WALGREENS STORE 2622,888-758-4389,2023-05-14T00:04:50Z,,GPS,33.806458,-118.357427,Torrance,,,CA,4142 Pacific Coast Hwy,90505,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL118167'], 'posts': ['2084851']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,168165,2020-11-06,,E,,HFS TORRANCE T2 STATION B,888-758-4389,2023-05-14T00:22:55Z,,GPS,33.807636,-118.33893,Torrance,,,CA,24015 Garnier St,90505,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5507001'], 'posts': ['9130411', '9130421']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,177796,2021-01-27,,E,,JAGUAR LAND ROV CPF25STATION2,888-758-4389,2023-05-14T00:10:35Z,,GPS,33.799995,-118.341729,Torrance,,,CA,3233 pacific coast highway,90505,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL304431'], 'posts': ['412501']}"
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,179161,2021-01-27,,E,,TORRANCE WALTERIA L2,888-758-4389,2023-05-14T00:04:12Z,,GPS,33.804545,-118.35337,Torrance,,,CA,3855 W 242nd St,90505,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL114389'], 'posts': ['721141', '721151']}"
10,public,24 hours daily,,,2023-05-14,,ELEC,Public,181665,2021-01-27,,E,,HFS TORRANCE T2 STATION A,888-758-4389,2023-05-14T00:22:55Z,,GPS,33.807636,-118.33888,Torrance,,,CA,24015 Garnier St,90505,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5507011'], 'posts': ['9130431', '9130441']}"
11,public,24 hours daily,,,2023-05-14,,ELEC,Public,187777,2021-04-20,,E,,TMMC PARKING STATION 2,888-758-4389,2023-05-14T00:03:37Z,,GPS,33.81401,-118.343891,Torrance,,,CA,23226-23276 Early Ave,90505,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL107725'], 'posts': ['130465', '130467']}"
12,public,24 hours daily,,,2023-05-14,,ELEC,Public,187778,2021-04-20,,E,,TMMC PARKING STATION 5,888-758-4389,2023-05-14T00:03:38Z,,GPS,33.813957,-118.343663,Torrance,,,CA,23226-23276 Early Ave,90505,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL107801'], 'posts': ['130619', '130621']}"
13,public,24 hours daily,,,2023-05-14,,ELEC,Public,187779,2021-04-20,,E,,TMMC PARKING STATION 4,888-758-4389,2023-05-14T00:03:38Z,,GPS,33.81397,-118.34373,Torrance,,,CA,23226-23276 Early Ave,90505,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL107805'], 'posts': ['811111', '811121']}"
14,public,24 hours daily,,,2023-05-14,,ELEC,Public,187780,2021-04-20,,E,,TMMC PARKING STATION 3,888-758-4389,2023-05-14T00:03:39Z,,GPS,33.813944,-118.343627,Torrance,,,CA,23226-23276 Early Ave,90505,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL107813'], 'posts': ['9042821', '9042831']}"
15,public,24 hours daily,,,2023-05-14,,ELEC,Public,187781,2021-04-20,,E,,TMMC PARKING STATION 1,888-758-4389,2023-05-14T00:03:47Z,,GPS,33.81403,-118.343979,Torrance,,,CA,23226-23276 Early Ave,90505,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL109271'], 'posts': ['18121101', '18121111']}"
16,public,24 hours daily,,,2023-05-14,,ELEC,Public,187782,2021-04-20,,E,,TMMC PARKING STATION 6,888-758-4389,2023-05-14T00:03:47Z,,GPS,33.81399,-118.343808,Torrance,,,CA,23226-23276 Early Ave,90505,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL109273'], 'posts': ['2099301', '2099311']}"
17,public,24 hours daily,,,2023-05-14,,ELEC,Public,187783,2021-04-20,,E,,TMMC PARKING STATION 7,888-758-4389,2023-05-14T00:04:40Z,,GPS,33.813865,-118.343413,Torrance,,,CA,23226-23276 Early Ave,90505,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL117259'], 'posts': ['148441']}"
