,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,Park business hours,,,2021-10-12,,ELEC,Public,63471,2015-12-31,SG,E,False,Will Rogers State Historic Park,310-454-8212  818-880-0363,2022-02-10T19:42:29Z,PARK,GPS,34.054983,-118.512636,Los Angeles,,,CA,1501 Will Rogers State Park Rd,90272,US,,,,,,,,,,,,['J1772'],,,2.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
1,public,10am-5pm W-M; Drivers must bring their own J1772 cordset for Level 1 charging; paid lot,,,2023-05-03,,ELEC,Public,104642,2015-02-01,P,E,False,The Getty Villa - South Parking,310-440-7300,2023-05-03T20:36:28Z,MUSEUM,GPS,34.04590171153875,-118.5648429100341,Pacific Palisades,P2 to P1 ramp,,CA,17985 Pacific Coast Hwy,90272,US,,,,,,,,,,,,"['J1772', 'NEMA520']",,2.0,2.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
2,public,10am-5pm W-M,,,2023-05-03,,ELEC,Public,104643,2015-02-01,P,E,False,The Getty Villa - Central Parking,310-440-7300,2023-05-03T20:36:28Z,MUSEUM,GPS,34.04584837272859,-118.5648536388702,Pacific Palisades,Near the entrance,,CA,17985 Pacific Coast Hwy,90272,US,,,,,,,,,,,,['J1772'],,,3.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
3,public,,,,2023-05-13,2023-02-27,ELEC,TEMPORARILY UNAVAILABLE (Public),148800,2012-02-09,,T,,The Riviera Tennis Club,800-663-5633,2023-05-13T23:58:15Z,,GPS,34.049794,-118.501337,Pacific Palisades,Limited Access Inform Officer at Security Gate of Intent to Charge.,,CA,1250 Capri Drive,90272,US,,,,,,,,,,,,['J1772'],,,2.0,SemaCharge Network,https://semaconnect.com/,,$0.52/kWh Energy Fee,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['457'], 'posts': ['1274', '914']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,158517,2020-06-04,,E,,16602 Marquez Ave,855-900-7584,2023-05-14T00:38:25Z,,GPS,34.048073,-118.543866,Pacific Palisades,,,CA,16602 Marquez Ave,90272,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2501'], 'posts': ['12539A']}"
5,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),159341,2020-06-12,,T,,PV PV VALET 1,888-758-4389,2023-05-14T00:12:46Z,,GPS,34.048042,-118.524902,Los Angeles,,,CA,15225 Palisades Village Lane,90272,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL642191'], 'posts': ['863541', '863551']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,159342,2020-06-12,,E,,PV PV 4,888-758-4389,2023-05-14T00:12:45Z,,GPS,34.047498,-118.524691,Los Angeles,,,CA,15255 Palisades Village Lane,90272,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL642021'], 'posts': ['22340281', '22340291']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,163334,2020-06-13,,E,,888 N Swarthmore Ave,855-900-7584,2023-05-14T00:38:26Z,,GPS,34.046745,-118.525902,Pacific Palisades,,,CA,888 N Swarthmore Ave,90272,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2515'], 'posts': ['12526A']}"
8,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),177078,2021-01-27,,T,,PV PV VALET 3,888-758-4389,2023-05-14T00:12:45Z,,GPS,34.048073,-118.524685,Los Angeles,,,CA,15225 Palisades Village Lane,90272,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL642071'], 'posts': ['863381', '863391']}"
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,177079,2021-01-27,,E,,PV PV 1,888-758-4389,2023-05-14T00:12:45Z,,GPS,34.047692,-118.525052,Los Angeles,,,CA,15225 Palisades Village Lane,90272,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL642031'], 'posts': ['22340131', '22340141']}"
