,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,private,,,,2023-01-10,,ELEC,Private,1519,2020-02-28,LG,E,,LADWP - West LA District Office,,2023-02-15T22:45:41Z,UTILITY,200-8,34.052542,-118.448504,Los Angeles,,,CA,1394 S Sepulveda Blvd,90024,US,,,,,,,,,,,,['J1772'],,,4.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Privé,,
1,private,For UCLA staff and students only; Drivers must bring their own J1772 cordset for Level 1 charging,,,2022-08-10,,ELEC,Private,60131,2014-03-01,SG,E,,Sunset Village Parking,,2023-02-15T22:45:41Z,COLLEGE_CAMPUS,200-8,34.071223,-118.45186,Los Angeles,Bottom floor,,CA,330 De Neve Dr,90024,US,,,,,,,,,,,,"['J1772', 'NEMA515']",,17.0,4.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,public,,,,2023-05-13,,ELEC,Public,95142,2015-06-20,,E,,Oppenheimer Tower,888-998-2546,2023-05-13T23:59:22Z,,GPS,34.058304,-118.442803,Los Angeles,Chargers are located in the public ||parking garage on level LL||,,CA,10880 Wilshire Boulevard,90024,US,,,,,,,,,,,,['J1772'],,,4.0,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000214415'], 'posts': ['465ba1dd-d734-8158-93cc-330000502139', '465ba1dd-d734-8158-93cc-330000502169', '465ba1dd-d734-8158-93cc-330000502177', '465ba1dd-d734-8158-93cc-330000502334']}"
3,public,,,,2023-05-13,,ELEC,Public,95504,2015-06-20,,E,,Westwood Center,888-998-2546,2023-05-13T23:59:00Z,,GPS,34.060727,-118.443589,Los Angeles,"Chargers are located on the 4th floor
Chargers are located on the 4th floor.||",,CA,1100 Glendon Avenue,90024,US,,,,,,,,,,,,['J1772'],,,3.0,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000218200'], 'posts': ['465ba1dd-d734-8158-93cc-330000714114', '465ba1dd-d734-8158-93cc-330000714133', '612363d1-d2bf-4912-b1b6-3f24ef147f7e']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,99259,2018-06-14,,E,,680 Broxton,855-900-7584,2023-05-14T00:39:08Z,,200-9,34.061656,-118.446408,Westwood,,,CA,1036 Broxton Ave,90024,US,,,,,,,,,,,,['J1772'],,,4.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['865'], 'posts': ['122349', '122350', '122351', '122352']}"
5,public,,,,2022-10-06,,ELEC,Public,113104,2015-04-21,P,E,,W Hotel Los Angeles - West Beverly Hills - Tesla Destination,310-208-8765  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-9,34.06329,-118.441191,Los Angeles,,,CA,930 Hilgard Ave,90024,US,,,,,,,,,,,,"['J1772', 'TESLA']",,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['510634']}
6,public,,,,2023-05-13,,ELEC,Public,116927,2019-01-11,,E,,The Tower,888-998-2546,2023-05-13T23:59:11Z,,GPS,34.058056,-118.445278,Los Angeles,,,CA,10940 Wilshire Boulevard,90024,US,,,,,,,,,,,,['J1772'],,,2.0,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000425676'], 'posts': ['465ba1dd-d734-8158-93cc-330000565729', '465ba1dd-d734-8158-93cc-330000747288']}"
7,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,152836,2020-01-20,,E,False,Westwood Marketplace,888-264-2208,2023-05-14T01:27:04Z,,GPS,34.061521175,-118.4471582,Los Angeles,,,CA,1050 Gayley Ave,90024,US,,,,,,,,,,,,['J1772'],,,4.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['b34f5ad0-2233-456f-97f1-ee7abc29208d'], 'posts': ['7bea925c-e1ae-4a33-9f5e-65e38ca36976', '7cd4b8ff-7c81-498f-9304-c5f1469f910d', 'b3333e0d-9943-4f76-8dd7-3e78af8de7f8', 'bb0fb048-4c06-4b4c-8df7-8ccad31ea86b']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,152963,2020-01-23,,E,,10478 W Wilshire Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.0649046,-118.4314404,Los Angeles,,,CA,10490 W Wilshire Blvd,90024,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10213']}
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,156819,2020-05-27,,E,,1248 Westwood Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.05789294,-118.4431853,Los Angeles,,,CA,1248 Westwood Blvd,90024,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10366']}
10,public,24 hours daily,,,2023-05-14,,ELEC,Public,160657,2020-06-12,,E,,WILSHIRE HOLMBY WILSH HOLMBY 1A,888-758-4389,2023-05-14T00:05:19Z,,GPS,34.066463,-118.430839,Los Angeles,,,CA,10433 Wilshire Blvd,90024,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL121959'], 'posts': ['157229', '157231']}"
11,public,24 hours daily,,,2023-05-14,,ELEC,Public,160659,2020-06-12,,E,,GREENSPACE MIRABELLA 1,888-758-4389,2023-05-14T00:05:19Z,,GPS,34.065802,-118.429724,Los Angeles,,,CA,10430 Wilshire Blvd.,90024,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL121919'], 'posts': ['21608601', '21608611']}"
