,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily; for guest use only; pay parking,,,2023-01-10,,ELEC,Public,53408,2013-03-19,P,E,True,Torrance Marriott - South Bay,310-316-3636,2023-02-14T15:54:11Z,HOTEL,200-8,33.835218,-118.350231,Torrance,,,CA,3635 Fashion Way,90503,US,,,,,,,,,,,,['J1772'],,,2.0,Non-Networked,,,$5 per session,,,,,,,,,,,,,,,,,,,,,,Public,,
1,public,Dealership business hours,CALL,,2023-05-03,,ELEC,Public - Call ahead,67701,2013-09-05,P,E,False,Audi Pacific,310-584-7035,2023-05-03T20:36:28Z,CAR_DEALER,200-9,33.845242,-118.353057,Torrance,,,CA,20460 Hawthorne Ave,90503,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public - Appeler à l'avance,,
2,public,Dealership business hours,CALL,,2020-06-09,,ELEC,Public - Call ahead,85958,2017-03-01,P,E,False,Nissan of South Bay,310-694-5433,2021-03-11T23:22:17Z,CAR_DEALER,200-8,33.844065,-118.353633,Torrance,,,CA,20550 Hawthorne Blvd,90503,US,,,,,,,,,,,,"['CHADEMO', 'J1772']",1.0,,2.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public - Appeler à l'avance,,
3,public,,,,2022-10-06,,ELEC,Public,113480,2015-01-05,P,E,,Torrance Marriott South Bay - Tesla Destination,310-316-3636  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-8,33.835802,-118.349995,Torrance,,,CA,3635 Fashion Way,90503,US,,,,,,,,,,,,['TESLA'],,,1.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['501899']}
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,128243,2019-07-13,,E,,Del Amo Fashion Center,833-632-2778,2023-05-14T00:41:02Z,,GPS,33.83162,-118.34759,Torrance,,,CA,3525 W Carson St.,90503,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",6.0,,,Electrify America,https://www.electrifyamerica.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['200065'], 'posts': ['200065-01', '200065-02', '200065-03', '200065-04', '200065-05', '200065-06']}"
5,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,151261,2015-10-21,,E,False,South Bay Village,888-264-2208,2023-05-14T01:26:01Z,,GPS,33.8550064,-118.3528396,Torrance,,,CA,19330 Hawthorne Blvd,90503,US,,,,,,,,,,,,['J1772'],,,1.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['10f24e8c-bea5-4312-a98a-b34ce4ffc262'], 'posts': ['60ed67c0-2d9b-42e8-89cd-4a45a1d41a77']}"
6,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,152830,2020-01-20,,E,False,Del Amo Fashion Center 01,888-264-2208,2023-05-14T01:26:11Z,,GPS,33.8322356,-118.3512765,Torrance,,,CA,3525 W Carson St,90503,US,,,,,,,,,,,,['J1772'],,,1.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['35c8099b-18bc-4255-91ea-e6045716bb6f'], 'posts': ['5217820e-2193-4432-b003-afe2546b6c7a']}"
7,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,152831,2020-01-20,,E,False,Del Amo Fashion Center 03,888-264-2208,2023-05-14T01:26:47Z,,GPS,33.8324963,-118.3513623,Torrance,,,CA,3525 W Carson St,90503,US,,,,,,,,,,,,['J1772'],,,1.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['75eb5f55-caa2-46eb-9791-eb8f71f2d3bd'], 'posts': ['4761c548-9dba-4e72-9b9e-d5cc53466e1f']}"
8,private,24 hours daily; Also accepts Paypal,,A D M V,2020-04-08,,ELEC,Private,155053,2018-08-31,P,E,,Bobit Business Media,,2021-03-11T23:22:17Z,OFFICE_BLDG,GPS,33.8505282,-118.3481124,Torrance,,,CA,3520 Challenger St,90503,US,,,,,,,,,,,,['J1772'],,,6.0,EV Connect,http://evconnect.com/,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,158965,2020-06-12,,E,,THE TORRANCE THE TORRANCE 3,888-758-4389,2023-05-14T00:16:08Z,,GPS,33.836274,-118.352535,Torrance,,,CA,21250 Hawthorne Blvd,90503,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1844931'], 'posts': ['2168761', '2168771']}"
10,public,24 hours daily,,,2023-05-14,,ELEC,Public,159520,2020-06-12,,E,,PHS -SC PHSSC-1,888-758-4389,2023-05-14T00:11:16Z,,GPS,33.839047,-118.369333,Torrance,,,CA,5225 Torrance Blvd,90503,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL439631'], 'posts': ['595551']}"
