,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,private,,GOVERNMENT,,2022-08-10,,ELEC,Private - Government only,21612,2015-12-31,LG,E,,Los Angeles Department of Public Works - Baldwin Park Construction Permit Office,,2023-02-14T15:54:11Z,MUNI_GOV,200-9,34.089085,-117.95463,Baldwin Park,,,CA,14747 E Ramona Blvd,91706,US,,,,,,,,,,,,['J1772'],,,3.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé - Réservé au gouvernement,,
1,private,6am-6pm M-F; keypad activated; instructions on charging unit,,,2022-08-10,,ELEC,Private,67307,2015-07-01,LG,E,,Department of Public Health,,2023-02-14T15:54:11Z,MUNI_GOV,200-9,34.102754,-117.974207,Baldwin Park,In rear of building,,CA,5050 Commerce Dr,91706,US,,,,,,,,,,,,['J1772'],,,3.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,private,,GOVERNMENT,,2022-08-10,,ELEC,Private - Government only,82324,2019-12-09,LG,E,,Department of Public Health,,2023-02-14T15:54:11Z,MUNI_GOV,200-9,34.102754,-117.974207,Baldwin Park,In rear of building,,CA,5050 Commerce Dr,91706,US,,,,,,,,,,,,['J1772'],,,24.0,POWERFLEX,https://www.powerflex.com,,$0.30 per kWh; $0.45 per kWh from 4pm-9pm,,,,,,,,,,,,,,,,,,,,,,Privé - Réservé au gouvernement,,
3,private,,GOVERNMENT,,2023-01-10,,ELEC,Private - Government only,82327,2018-08-01,LG,E,,Los Angeles Department of Public Works - Longden Flood Maintenance Yard,,2023-02-14T15:54:11Z,MUNI_GOV,200-9,34.112368,-118.003179,Irwindale,,,CA,160 E Longden Ave,91706,US,,,,,,,,,,,,['J1772'],,,3.0,POWERFLEX,https://www.powerflex.com,,,,,,,,,,,,,,,,,,,,,,,,Privé - Réservé au gouvernement,,
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,193472,2021-08-04,,E,,"Target 1033 (Baldwin Park, CA)",833-632-2778,2023-05-14T00:40:47Z,,GPS,34.07071,-117.97825,Baldwin Park,,,CA,3100 Baldwin Park Blvd,91706,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",4.0,,,Electrify America,https://www.electrifyamerica.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['110080'], 'posts': ['110080-01', '110080-02', '110080-03', '110080-04']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,194904,2018-11-06,,E,,Kaiser Irwindale Surgical Specialty MOB,800-663-5633,2023-05-14T00:00:41Z,,GPS,34.081382,-117.996462,Irwindale,,,CA,12761 Schabarum Ave,91706,US,,,,,,,,,,,,['J1772'],,,13.0,SemaCharge Network,https://semaconnect.com/,,$1.35/Hr Parking Fee,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2789'], 'posts': ['7898', '7899', '7900', '7901', '7902', '7903', '7904', '7905', '7906', '7907', '7908', '7909', '7910']}"
6,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2021-11-04,,ELEC,Public - Credit card at all times,197449,2021-10-04,P,E,False,Baldwin Park Metrolink Parking Garage,,2023-05-04T21:37:46Z,PARKING_GARAGE,GPS,34.0854327293048,-117.959445391515,Baldwin Park,,,CA,3825 Downing Ave,91706,US,,,,,,,,,,,,['J1772'],,,10.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,252598,2023-01-27,,E,,ACP MANAGEMENT STATION 1,888-758-4389,2023-05-14T00:34:05Z,,GPS,34.09003,-117.960598,Baldwin Park,,,CA,4255 Maine Ave,91706,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13358801'], 'posts': ['22714031', '22714041']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,252599,2023-01-27,,E,,ACP MANAGEMENT STATION 2,888-758-4389,2023-05-14T00:34:05Z,,GPS,34.089965,-117.960603,Baldwin Park,,,CA,4255 Maine Ave,91706,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13358931'], 'posts': ['22714201', '22714211']}"
9,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2023-03-08,,ELEC,Public - Credit card at all times,253286,2023-01-27,P,E,False,LA Fitness Baldwin Park,866-300-3827,2023-03-08T17:16:33Z,PARKING_LOT,GPS,34.0694000824774,-117.974659388003,Baldwin Park,,,CA,13822 Garvey Ave,91706,US,,,,,,,,,,,,['J1772'],,,8.0,EVCS,https://evcs.com,,,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
