,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,private,Fleet use only,,,2023-01-10,,ELEC,Private,1517,1999-10-15,LG,E,,LADWP - Truesdale Center,,2023-02-15T22:45:41Z,UTILITY,GPS,34.2483191527193,-118.3879713743439,Sun Valley,,,CA,11797 Truesdale St,91352,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",3.0,,39,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
1,private,Fleet and employee use only,,,2023-01-10,,ELEC,Private,33183,1999-10-15,LG,E,,LADWP - Valley Generating Station,,2023-02-15T22:45:41Z,UTILITY,200-8,34.241928,-118.390147,Sun Valley,Between Glenoaks Blvd and San Fernando Rd,,CA,11801 Sheldon St,91352,US,,,,,,,,,,,,['J1772'],,,17,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,99238,2018-06-14,,E,,Sun Valley,855-900-7584,2023-05-14T00:39:06Z,,200-9,34.215022,-118.370958,Sun Valley,,,CA,7935 Vineland Ave.,91352,US,,,,,,,,,,,,['J1772'],,,2,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['830'], 'posts': ['182198A', '182412']}"
3,public,24 hours daily,,,2023-01-10,,ELEC,Public,103789,2019-12-20,T,E,False,LADWP - Tuxford Street,800-342-5397,2023-02-14T15:54:11Z,UTILITY,200-8,34.225334,-118.384372,Sun Valley,,,CA,11571 Tuxford St,91352,US,,,,,,,,,,,,['J1772'],,,1,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,145600,2019-09-27,,E,,8268 N SUNLAND BLVD,855-900-7584,2023-05-14T00:38:14Z,,GPS,34.220769,-118.367473,Los Angeles,,,CA,8268 N SUNLAND BLVD,91352,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1825'], 'posts': ['12313A']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,152367,2020-01-10,,E,,12519 W ROSCOE BLVD,855-900-7584,2023-05-14T00:38:13Z,,GPS,34.221774,-118.40576,Los Angeles,,,CA,12519 W ROSCOE BLVD,91352,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1773'], 'posts': ['12297A']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,156166,2020-05-09,,E,,10654 Vinedale St,855-900-7584,2023-05-14T00:38:24Z,,GPS,34.228731,-118.36348,Los Angeles,,,CA,10654 Vinedale St,91352,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2471'], 'posts': ['12546A']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,158605,2020-06-10,,E,,11121 Arminta St,855-900-7584,2023-05-14T00:38:26Z,,GPS,34.213932,-118.373347,Sun Valley,,,CA,11121 Arminta St,91352,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2518'], 'posts': ['12512A']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,158608,2020-06-10,,E,,8124 Ratner St,855-900-7584,2023-05-14T00:38:26Z,,GPS,34.217851,-118.36853,Sun Valley,,,CA,8124 Ratner St,91352,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2521'], 'posts': ['12548A']}"
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,221462,2022-06-17,,E,,8700 Glenoaks Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.22708858,-118.3639628,Los Angeles,,,CA,8700 Glenoaks Blvd,91352,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10542']}
