,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,private,Fleet use only,,,2023-01-10,,ELEC,Private,33179,2016-01-01,LG,E,,LADWP - Lincoln Heights District,,2023-02-15T22:45:41Z,UTILITY,200-8,34.081998,-118.21713,Los Angeles,Between W Ave 26 and W Ave 33,,CA,3101 Artesian St,90031,US,,,,,,,,,,,,['J1772'],,,67.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
1,private,,,,2022-10-11,,ELEC,Private,74640,2016-03-01,P,E,,United Parcel Service,,2023-04-05T20:01:33Z,STANDALONE_STATION,200-9,34.064532,-118.222392,Los Angeles,,,CA,1800 N Main St,90031,US,,,,,,,,,,,,['J1772'],,,6.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,99211,2018-06-14,,E,,3488 Mission,855-900-7584,2023-05-14T00:39:06Z,,GPS,34.066931,-118.203993,Los Angeles,,,CA,2488 N. Mission Rd.,90031,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['746'], 'posts': ['12581']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,153236,2020-02-01,,E,,1936 N DALY ST,855-900-7584,2023-05-14T00:38:12Z,,GPS,34.066563,-118.215371,Los Angeles,,,CA,1936 N DALY ST,90031,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1735'], 'posts': ['12252A']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,154716,2020-03-25,,E,,2411 N Thomas Street,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.07409108,-118.2051529,Los Angeles,,,CA,2411 N Thomas Street,90031,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10360']}
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,157905,2020-05-28,,E,,2653 N PASADENA AVE,855-900-7584,2023-05-14T00:38:14Z,,GPS,34.077363,-118.215496,Los Angeles,,,CA,2653 N PASADENA AVE,90031,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1805'], 'posts': ['12282A']}"
6,public,24 hours daily,,,2023-05-14,2023-03-16,ELEC,TEMPORARILY UNAVAILABLE (Public),163497,2020-06-19,,T,,LADWP Lincoln Heights,855-900-7584,2023-05-14T00:38:13Z,,GPS,34.081225,-118.219391,Los Angeles,,,CA,2605 Artesian St,90031,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['1787'], 'posts': ['153435']}"
7,public,24 hours daily,,,2023-01-10,,ELEC,Public,191215,2016-01-01,T,E,False,Lincoln Heights,213-367-5228,2023-02-14T15:54:11Z,UTILITY,200-8,34.080344,-118.219012,Los Angeles,,,CA,2600 Artesian St,90031,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,191224,2021-06-19,,E,,ALTA LOFTS STATION 1,888-758-4389,2023-05-14T00:06:06Z,,GPS,34.076911,-118.221619,Los Angeles,,,CA,200 N San Fernando Rd,90031,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL130225'], 'posts': ['2483711']}"
9,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2021-11-04,,ELEC,Public - Credit card at all times,199071,2021-10-08,P,E,False,City of Los Angeles - Lot 657,866-300-3827,2022-02-10T19:42:29Z,PARKING_LOT,GPS,34.0729095258683,-118.217625285871,Los Angeles,,,CA,221 S Ave 22,90031,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",8.0,,,EVCS,https://evcs.com,,,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
10,public,24 hours daily,,,2023-05-14,,ELEC,Public,221942,2022-06-24,,E,,1784 N Main St,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.06675077,-118.2215861,Los Angeles,,,CA,1784 N Main St,90031,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10611']}
11,public,24 hours daily,,,2023-05-14,,ELEC,Public,223056,2022-07-09,,E,,2715 N Main St,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.06591951,-118.2136577,Los Angeles,,,CA,2715 N Main St,90031,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10528']}
12,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2023-03-08,,ELEC,Public - Credit card at all times,253288,2023-01-27,P,E,False,City of Los Angeles - Lot 628,866-300-3827,2023-03-08T17:16:33Z,PARKING_LOT,GPS,34.0742276692058,-118.215350324654,Los Angeles,,,CA,2418 Daly St,90031,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",4.0,,,EVCS,https://evcs.com,,,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
