,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily; for guest use only; see valet for access,,,2021-07-14,,ELEC,Public,21368,2002-01-31,P,E,True,Hotel Sofitel,310-278-5444,2022-04-28T20:01:31Z,HOTEL,GPS,34.076264,-118.377527,Los Angeles,,,CA,8555 Beverly Blvd,90048,US,,,,,,,,,,,,['J1772'],,,2,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
1,private,Employee use only,,,2022-08-10,,ELEC,Private,70009,2011-12-01,P,E,,Cedars - Sinai Medical Center,,2023-02-15T22:45:41Z,HOSPITAL,GPS,34.074538,-118.381799,Los Angeles,"Located in employee parking, at the top of the garage",,CA,139 S George Burns Rd,90048,US,,,,,,,,,,,,['J1772'],,,16,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,private,Employee use only,,,2023-05-03,,ELEC,Private,82419,2017-04-01,P,E,,Cedars - Sinai Medical Center,,2023-05-03T20:36:28Z,HOSPITAL,GPS,34.074544,-118.379207,Los Angeles,,,CA,127 San Vicente Blvd,90048,US,,,,,,,,,,,,['J1772'],,,8,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
3,private,Employee use only,,,2022-08-10,,ELEC,Private,82420,2017-04-01,P,E,,Cedars - Sinai Medical Center,,2023-02-14T15:54:11Z,HOSPITAL,GPS,34.070505,-118.375833,Los Angeles,,,CA,444 San Vicente Blvd,90048,US,,,,,,,,,,,,['J1772'],,,4,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
4,public,,,,2023-05-13,,ELEC,Public,95694,2013-02-15,,E,,8500 Burton Way,888-998-2546,2023-05-13T23:58:43Z,,GPS,34.071196,-118.377094,Los Angeles,Located in Private parking area for ||tenants. These are wallmount stations.||,,CA,8500 Burton Way,90048,US,,,,,,,,,,,,['J1772'],,,8,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000072763'], 'posts': ['135c97f4-b08f-4867-bbe2-a214377437dd', '3517bc2f-cc9f-49eb-81c1-ded1e7128135', '465ba1dd-d734-8158-93cc-330000705677', '465ba1dd-d734-8158-93cc-330000708753', '465ba1dd-d734-8158-93cc-330000714144', '465ba1dd-d734-8158-93cc-330000714152', '74db1673-2558-45e4-a5ca-60d26bd073e3', 'b5e81b60-d2e9-46a7-a519-612b00a8e5c2']}"
5,public,,,,2023-05-13,,ELEC,Public,96441,2013-02-15,,E,,8500 Burton Way - Basement Lot,888-998-2546,2023-05-13T23:59:07Z,,GPS,34.071163,-118.377019,Los Angeles,Three pedestal stations located in ||Basement level of parking lot.||,,CA,8500 Burton Way,90048,US,,,,,,,,,,,,['J1772'],,,5,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000096207'], 'posts': ['41d16e66-dee7-4788-b880-690b2873f4e5', '465ba1dd-d734-8158-93cc-330000441584', '465ba1dd-d734-8158-93cc-330000705676', '465ba1dd-d734-8158-93cc-330000714127', '465ba1dd-d734-8158-93cc-330000780020']}"
6,public,,,,2022-10-06,,ELEC,Public,113090,2016-06-15,P,E,,SLS Hotel at Beverly Hills - Tesla Destination,310-247-0400  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-9,34.069888,-118.376637,Los Angeles,,,CA,465 S La Cienega Blvd,90048,US,,,,,,,,,,,,['TESLA'],,,2,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['500208']}
7,public,,,,2022-10-06,,ELEC,Public,113097,2016-01-06,P,E,,Elan Hotel - Tesla Destination,323-658-6663  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-9,34.076247,-118.374499,Los Angeles,,,CA,8435 Beverly Blvd,90048,US,,,,,,,,,,,,"['J1772', 'TESLA']",,,3,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['500853']}
8,public,,,,2022-10-06,,ELEC,Public,113098,2018-01-03,P,E,,Sofitel Los Angeles at Beverly Hills - Tesla Destination,310-278-5444  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-8,34.07626,-118.377534,Los Angeles,,,CA,8555 Beverly Blvd,90048,US,,,,,,,,,,,,['TESLA'],,,6,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['509326']}
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,155314,2020-04-11,,E,,WEHO 401 SVB #2 (S),888-758-4389,2023-05-14T00:20:09Z,,GPS,34.078789,-118.380694,West Hollywood,,,CA,401 N San Vicente Blvd,90048,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2469601'], 'posts': ['22891371', '22891381']}"
10,public,24 hours daily,,,2023-05-14,,ELEC,Public,156618,2020-05-22,,E,,703 Robertson,855-900-7584,2023-05-14T00:39:09Z,,GPS,34.074376,-118.384093,Los Angeles,,,CA,123 Robertson Blvd,90048,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['991'], 'posts': ['122768']}"
11,public,24 hours daily,,,2023-05-14,,ELEC,Public,159355,2020-06-12,,E,,BEVERLY CENTER BEV CEN 8,888-758-4389,2023-05-14T00:12:36Z,,GPS,34.075577,-118.377752,Los Angeles,,,CA,8500 Beverly Blvd,90048,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL627731'], 'posts': ['846541', '846551']}"
