,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2023-01-10,,ELEC,Public,103784,2018-09-01,T,E,False,LADWP - South Alameda Street,800-342-5397,2023-02-14T15:54:11Z,UTILITY,GPS,34.032919,-118.238621,Los Angeles,,,CA,726 S Alameda St,90021,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
1,public,24 hours daily,,,2023-05-14,,ELEC,Public,152908,2020-01-23,,E,,942 S Crocker St,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.03520074,-118.2499733,Los Angeles,,,CA,942 S Crocker St,90021,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10254']}
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,153349,2020-02-06,,E,,664 S Central Ave,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.03724967,-118.2405845,Los Angeles,,,CA,664 S Central Ave,90021,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10292']}
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,153569,2020-02-08,,E,,722 Alameda St,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.03287384,-118.238604,Los Angeles,,,CA,722 Alameda St,90021,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10302']}
4,public,24 hours daily,,,2022-12-13,,ELEC,Public,154667,2020-03-13,P,E,False,Urban Radish,866-300-3827,2023-02-14T15:54:11Z,RESTAURANT,GPS,34.035881,-118.23151,Los Angeles,,,CA,661 Imperial St,90021,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",2.0,,10.0,EVCS,https://evcs.com,,,,,,,,,,,,,,,,,,,,,,,,Public,,
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,160483,2020-06-12,,E,,ROW DTLA 3RD FLR 04,888-758-4389,2023-05-14T00:06:11Z,,GPS,34.03362,-118.240754,Los Angeles,,,CA,787 Alameda St,90021,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL131789'], 'posts': ['173585', '173587']}"
6,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),160714,2020-06-12,,T,,660 MATEO LLC 661 9,888-758-4389,2023-05-14T00:05:04Z,,GPS,34.03589,-118.231634,Los Angeles,,,CA,661 Imperial St,90021,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL119973'], 'posts': ['153343', '153345']}"
7,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),160715,2020-06-12,,T,,7+BRIDGE STATION 2,888-758-4389,2023-05-14T00:05:04Z,,GPS,34.033832,-118.228651,Los Angeles,,,CA,2135 E 7th Pl,90021,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL119971'], 'posts': ['153339', '153341']}"
8,private,Also accepts Paypal,,A D M V,2023-01-10,,ELEC,Private,166584,2019-11-02,SG,E,,Caltrans Alameda Maintenance Station,,2023-02-14T15:54:11Z,STATE_GOV,GPS,34.0238256,-118.2407656,Los Angeles,,,CA,1740 E 15th St,90021,US,,,,,,,,,,,,['J1772'],,,2.0,EV Connect,http://evconnect.com/,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
9,public,24 hours daily; for Tesla use only,,,2022-10-03,,ELEC,Public,166931,2020-09-14,P,E,,ROW DTLA - Tesla Supercharger,877-798-3752,2022-12-01T17:40:26Z,SHOPPING_MALL,GPS,34.033065,-118.240294,Los Angeles,,,CA,787 S. Alameda Street,90021,US,,,,,,,,,,,,['TESLA'],16.0,,,Tesla,https://www.tesla.com/supercharger,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['11515']}
10,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),179294,2021-01-27,,T,,660 MATEO LLC 661 1,888-758-4389,2023-05-14T00:05:03Z,,GPS,34.035908,-118.231476,Los Angeles,,,CA,661 Imperial St,90021,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL119969'], 'posts': ['153335', '153337']}"
11,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),179295,2021-01-27,,T,,660 MATEO LLC 661 3,888-758-4389,2023-05-14T00:05:03Z,,GPS,34.0359,-118.231519,Los Angeles,,,CA,661 Imperial St,90021,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL119967'], 'posts': ['153331', '153333']}"
12,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),179296,2021-01-27,,T,,660 MATEO LLC 661 7,888-758-4389,2023-05-14T00:05:02Z,,GPS,34.035897,-118.231597,Los Angeles,,,CA,661 Imperial St,90021,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL119857'], 'posts': ['810901', '810911']}"
