,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2023-05-14,,ELEC,Public,158670,2020-06-12,,E,,PV PARKING EVSE 7,888-758-4389,2023-05-14T00:18:45Z,,GPS,33.76882,-118.365007,Rolling Hills Estates,,,CA,961-999 Silver Spur Rd,90274,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2053801'], 'posts': ['2441211', '2441221']}"
1,public,24 hours daily,,,2023-05-14,,ELEC,Public,158671,2020-06-12,,E,,PV PARKING EVSE 6,888-758-4389,2023-05-14T00:18:45Z,,GPS,33.768869,-118.364873,Rolling Hills Estates,,,CA,965 Silver Spur Rd,90274,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2053791'], 'posts': ['2441191', '2441201']}"
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,159783,2020-06-12,,E,,CITY RHE LOT RHE CITY HALL,888-758-4389,2023-05-14T00:09:42Z,,GPS,33.783615,-118.35254,Rolling Hills Estates,,,CA,"4045 Palos Verdes Dr N, Rolling Hills Estates",90274,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL214067'], 'posts': ['9194471', '9194481']}"
3,public,,,,2022-10-06,,ELEC,Public,169249,2016-02-16,P,E,,Vista Sotheby's international Realty - Tesla Destination,310-541-8271  877-798-3752,2023-01-18T15:15:20Z,,200-9,33.771781,-118.371064,Rolling Hills Estates,,,CA,608 Silver Spur,90274,US,,,,,,,,,,,,['TESLA'],,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['503542']}
4,public,24 hours daily,,,2023-05-14,2023-02-03,ELEC,TEMPORARILY UNAVAILABLE (Public),175825,2021-01-27,,T,,PV PARKING EVSE5,888-758-4389,2023-05-14T00:08:22Z,,GPS,33.768695,-118.365088,Rolling Hills Estates,,,CA,961-999 Silver Spur Rd,90274,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL182247'], 'posts': ['245399', '245401']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,189585,2021-05-12,,E,,Palos Verdes Library District,833-632-2778,2023-05-14T00:40:36Z,,GPS,33.77076,-118.37069,Rolling Hills Estates,,,CA,701 Silver Spur Road,90274,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",3.0,,,Electrify America,https://www.electrifyamerica.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['200308'], 'posts': ['200308-01', '200308-02', '200308-03']}"
6,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,227715,2022-09-12,,E,False,Peninsula Shopping Center 03,888-264-2208,2023-05-14T01:26:09Z,,GPS,33.772935716,-118.375519148,Rolling Hills Estate,,,CA,7 Peninsula Center,90274,US,,,,,,,,,,,,['J1772'],,,1.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['309866cb-14cf-4540-b2b9-5b4bb1335a2f'], 'posts': ['db4d0d28-6a98-4a26-8128-631610aa491e']}"
7,public,24 hours daily,,,2023-05-13,,ELEC,Public,228056,2018-03-07,,E,,Promenade On The Peninsula,877-455-3833,2023-05-13T23:55:44Z,,GPS,33.771758,-118.374096,Rolling Hills Estates,,,CA,550 Deep Valley Dr,90274,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",2.0,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['143'], 'posts': ['1021', '1023']}"
8,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,234445,2022-09-30,,E,False,Peninsula Shopping Center,888-264-2208,2023-05-14T01:26:46Z,,GPS,33.775521618,-118.377538362,Rolling Hills Estate,,,CA,7 Peninsula Center,90274,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['73289abc-a643-41d8-a444-247a0fbd57c3'], 'posts': ['75e42445-4226-4acd-8037-1d2de47c48d8', '80cd9211-1008-4f66-a048-87320243c08b']}"
9,public,,,,2023-05-14,,ELEC,Public,256815,2023-03-21,,E,,City Hall,866-816-7584,2023-05-14T01:25:04Z,,GPS,33.783646,-118.353089,Rolling Hills Estates,,,CA,4045 Palos Verdes Dr. North,90274,US,,,,,,,,,,,,['J1772'],,,12.0,EV Connect,http://evconnect.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['854574bc-50a2-46bf-af70-83ce9c9f7b82'], 'posts': ['6334036d769d347763920c76', '6334036d769d347763920c77', '6334036d769d347763920c78', '6334036d769d347763920c79', '6334036d769d347763920c7a', '6334036d769d347763920c7b', '6334036d769d347763920c7c', '6334036d769d347763920c7d', '6334036d769d347763920c7e', '6334036d769d347763920c7f', '6334036d769d347763920d10', '6334036d769d347763920d11']}"
