,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily; free for hotel and restaurant guests,,,2022-08-10,,ELEC,Public,61532,2018-04-30,P,E,True,Stonehaus at Westlake Village Inn,818-483-1152,2023-02-14T15:54:11Z,HOTEL,200-8,34.148044,-118.818336,Westlake Village,,,CA,32039 Agoura Rd,91361,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
1,public,,,,2022-10-06,,ELEC,Public,113510,2014-12-17,P,E,,Hyatt Westlake Plaza - Tesla Destination,805-557-1234  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-9,34.1550113,-118.8250613,Westlake Village,,,CA,880 S Westlake Blvd,91361,US,,,,,,,,,,,,"['J1772', 'TESLA']",,,3.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['500183']}
2,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,151270,2015-10-30,,E,False,Westlake Plaza and Center,888-264-2208,2023-05-14T01:26:12Z,,GPS,34.1528269,-118.8250049,Westlake Village,,,CA,2725 Agoura Rd,91361,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['39ff9c79-1c62-458d-9476-99cb5ffc4344'], 'posts': ['8682b61c-f727-4b49-bbe0-9da7bdd3e1b0', 'b3a05deb-57ab-4058-a18c-e94e0a889d5e']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,158800,2020-06-12,,E,,PARK'N'RIDE TOTC #02,888-758-4389,2023-05-14T00:17:37Z,,GPS,34.174618,-118.86044,Thousand Oaks,,,CA,265 S Rancho Rd,91361,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1972241'], 'posts': ['2333271', '2333281']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,160157,2020-06-12,,E,,FREEWAY STATION 02,888-758-4389,2023-05-14T00:07:50Z,,GPS,34.156674,-118.827684,Westlake Village,,,CA,2659 Townsgate Rd,91361,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL167195'], 'posts': ['683451', '683461']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,160362,2020-06-12,,E,,3075 COMMON 3,888-758-4389,2023-05-14T00:06:47Z,,GPS,34.151812,-118.819425,Westlake Village,,,CA,3075 Townsgate Rd,91361,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL150479'], 'posts': ['21966141', '21966151']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,160380,2020-06-12,,E,,3059 COMMON 2,888-758-4389,2023-05-14T00:06:42Z,,GPS,34.153284,-118.820129,Westlake Village,,,CA,3059 Townsgate Rd,91361,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL148555'], 'posts': ['21965931', '21965941']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,160382,2020-06-12,,E,,3075 COMMON 6,888-758-4389,2023-05-14T00:06:40Z,,GPS,34.151839,-118.820707,Westlake Village,,,CA,3043 Townsgate Rd,91361,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL147977'], 'posts': ['21966441', '21966451']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,176131,2021-01-27,,E,,PARK'N'RIDE TOTC #01,888-758-4389,2023-05-14T00:17:35Z,,GPS,34.174542,-118.860442,Thousand Oaks,,,CA,265 S Rancho Rd,91361,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1968831'], 'posts': ['2329101', '2329111']}"
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,178487,2021-01-27,,E,,FREEWAY STATION 01,888-758-4389,2023-05-14T00:07:40Z,,GPS,34.156637,-118.827645,Westlake Village,,,CA,2659 Townsgate Rd,91361,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL164673'], 'posts': ['220345', '220347']}"
