,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,,,,2023-05-13,,ELEC,Public,96475,2017-08-18,,E,,Tennessee Lofts HOA,888-998-2546,2023-05-13T23:58:38Z,,GPS,34.034366,-118.44268,Los Angeles,Resident Use only!||,,CA,11500 Tennessee Ave.,90064,US,,,,,,,,,,,,['J1772'],,,4.0,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000211280'], 'posts': ['465ba1dd-d734-8158-93cc-330000646842', '465ba1dd-d734-8158-93cc-330000653150', '465ba1dd-d734-8158-93cc-330000743755', '8f0818b0-6099-449d-9da2-c236955df30f']}"
1,public,24 hours daily,,,2023-05-14,,ELEC,Public,103607,2018-09-27,,E,,4519 Pico Blvd,855-900-7584,2023-05-14T00:38:07Z,,GPS,34.048617,-118.334337,Los Angeles,,,CA,4519 Pico Blvd,90064,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1266'], 'posts': ['12934']}"
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,103611,2018-09-27,,E,,10875 Pico Blvd,855-900-7584,2023-05-14T00:38:07Z,,GPS,34.039996,-118.429085,Los Angeles,,,CA,10875 Pico Blvd,90064,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1274'], 'posts': ['12945']}"
3,public,24 hours daily,,,2022-01-10,,ELEC,Public,123164,2019-04-01,P,E,False,Los Angeles Metro - Expo Sepulveda Station,866-816-7584,2022-02-10T19:42:29Z,PARKING_LOT,GPS,34.0345678,-118.437913,Los Angeles,,,CA,11295 Exposition Blvd,90064,US,,,,,,,,,,,,['J1772'],,,6.0,EVGATEWAY,http://evgateway.com/,,$1 per hour; Maximum payment of $3,,,,,,,,,,,,,,,,,,,,,,Public,,
4,public,,,,2023-05-13,,ELEC,Public,148799,2011-11-28,,E,,Main Location,800-663-5633,2023-05-13T23:57:34Z,,GPS,34.036977,-118.442604,Los Angeles,,,CA,11390 W Olympic Blvd.,90064,US,,,,,,,,,,,,['J1772'],,,4.0,SemaCharge Network,https://semaconnect.com/,,FREE,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1931'], 'posts': ['256', '2835', '2838', '2916']}"
5,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,152835,2020-01-20,,E,False,One Westside Pet Smart,888-264-2208,2023-05-14T01:27:30Z,,GPS,34.0379015,-118.4402325,Los Angeles,,,CA,11250 West Olympic Blvd,90064,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['dc146ee0-4931-4d40-8406-98da6b6cc6f8'], 'posts': ['98fc9505-ec6c-404b-9316-e496ea863be4', 'ed7e8b8b-8b91-4192-baeb-678eb88f6c81']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,152904,2020-01-23,,E,,11730 National Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.0220774,-118.4395624,Los Angeles,,,CA,11730 National Blvd,90064,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10209']}
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,152905,2020-01-23,,E,,10928 W Pico Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.039067,-118.430493,Los Angeles,,,CA,10928 W Pico Blvd,90064,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10598']}
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,153570,2020-02-08,,E,,2900 S Sepulveda Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.02850208,-118.429273,Los Angeles,,,CA,2900 S Sepulveda Blvd,90064,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10287']}
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,159244,2020-06-12,,E,,IRVINE  CO  OFC FOX PLAZA PS 09,888-758-4389,2023-05-14T00:13:50Z,,GPS,34.054173,-118.414349,Los Angeles,,,CA,2121 Avenue of the Stars,90064,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL750591'], 'posts': ['997651']}"
