,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily; primarily for customer use,CALL,,2022-03-07,,ELEC,Public - Call ahead,39919,2011-03-15,P,E,False,Antelope Valley Nissan,,2023-02-14T15:54:11Z,CAR_DEALER,GPS,34.591173,-118.138184,Palmdale,"5th St West and Auto Center Dr; access EVSE via the service drive, located adjacent to the front door",,CA,451 Auto Center Dr,93551,US,,,,,,,,,,,,"['CHADEMO', 'J1772']",2.0,,2.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public - Appeler à l'avance,,
1,private,Service center use only,,,2022-03-07,,ELEC,Private,48158,2011-03-15,P,E,,Antelope Valley Nissan,,2023-02-14T15:54:11Z,CAR_DEALER,GPS,34.591173,-118.138184,Palmdale,"5th St West and Auto Center Dr; access EVSE via the service drive, located adjacent to the front door",,CA,451 Auto Center Dr,93551,US,,,,,,,,,,,,['J1772'],,,2.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,public,,,,2022-10-06,,ELEC,Public,113217,2017-10-26,P,E,,Element  Palmdale - Tesla Destination,661-224-1200  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-8,34.597428,-118.143177,Palmdale,,,CA,39325 Trade Center Dr,93551,US,,,,,,,,,,,,['TESLA'],,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['505959']}
3,public,,,,2022-10-06,,ELEC,Public,113218,2018-10-22,P,E,,Transplants Brewing Company - Tesla Destination,661-266-7911  877-798-3752,2023-01-18T15:15:20Z,BREWERY_DISTILLERY_WINERY,200-9,34.614361,-118.139606,Palmdale,,,CA,40242 La Quinta Ln  Suite 101,93551,US,,,,,,,,,,,,['TESLA'],,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['511934']}
4,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),159304,2020-06-12,,T,,ROBERTSONHONDA DCFAST01,888-758-4389,2023-05-14T00:13:03Z,,GPS,34.593733,-118.13773,Palmdale,,,CA,455 Auto Vista Dr,93551,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL690051'], 'posts': ['920161']}"
5,public,Dealership business hours,,,2023-01-10,2023-03-01,ELEC,TEMPORARILY UNAVAILABLE (Public),167312,2020-09-28,P,T,False,Camacho Mitsubishi,661-467-0042,2023-02-14T15:54:11Z,CAR_DEALER,GPS,34.593507,-118.136718,Palmdale,,,CA,401 Auto Vista Dr,93551,US,,,,,,,,,,,,['J1772'],,,2.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,
6,public,24 hours daily; for Tesla use only,,,2022-10-03,,ELEC,Public,167781,2020-10-19,P,E,,Antelope Valley Mall - Tesla Supercharger,877-798-3752,2022-12-01T17:40:26Z,SHOPPING_MALL,GPS,34.606457,-118.150932,Palmdale,,,CA,1233 Rancho Vista Boulevard,93551,US,,,,,,,,,,,,['TESLA'],20.0,,,Tesla,https://www.tesla.com/supercharger,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['6684']}
7,public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,2023-05-14,,ELEC,Public,190520,2021-05-23,,E,False,"Kohl's Palmdale, CA",888-264-2208,2023-05-14T01:26:53Z,,GPS,34.606844,-118.1450095,Palmdale,,,CA,39850 Tenth Street W,93551,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['8ad16f78-0ab1-4fde-a4ab-bca931cb3c29'], 'posts': ['3407d9a4-311f-4f89-8130-028110e118df', '988b5458-5feb-498e-8080-bc51505ae5b3']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,200683,2021-11-06,,E,,DC CORRIDOR TARGETPDALE DC2,888-758-4389,2023-05-14T00:27:54Z,,GPS,34.599092,-118.147414,Palmdale,,,CA,39440 10th Street West,93551,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL11372111'], 'posts': ['19627971']}"
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,200751,2021-11-09,,E,,DC CORRIDOR TARGETPDALE DC1,888-758-4389,2023-05-14T00:27:54Z,,GPS,34.59907,-118.147414,Palmdale,,,CA,39440 10th Street West,93551,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL11372361'], 'posts': ['19628391']}"
