,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2023-05-14,,ELEC,Public,55814,2014-01-20,,E,,GLENDALE PLAZA ST1,888-758-4389,2023-05-14T00:18:55Z,,GPS,34.155502,-118.258897,Glendale,,,CA,655 N Central Ave,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2064861'], 'posts': ['2456141', '2456151']}"
1,public,24 hours daily,,,2023-05-14,,ELEC,Public,99199,2017-04-17,,E,,Orange Street Parking,855-900-7584,2023-05-14T00:39:05Z,,200-9,34.149176,-118.256074,Glendale,,,CA,222 North Orange St,91203,US,,,,,,,,,,,,['J1772'],,,2,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['703'], 'posts': ['12353', '12356']}"
2,public,24 hours daily,,,2023-05-13,,ELEC,Public,148778,2013-12-27,,E,,550 North Brand,800-663-5633,2023-05-13T23:58:11Z,,GPS,34.154121,-118.25449,Glendale,The stations are located on level P2 of the garage.,,CA,550 North Brand Blvd.,91203,US,,,,,,,,,,,,['J1772'],,,6,SemaCharge Network,https://semaconnect.com/,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['604'], 'posts': ['1497', '1498', '15378', '15379', '15380', '15381']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,159081,2020-06-12,,E,,800 NORTH BRAND 800 NB EV4,888-758-4389,2023-05-14T00:15:10Z,,GPS,34.158102,-118.254461,Glendale,,,CA,800 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1750371'], 'posts': ['2048761', '2048771']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,159343,2020-06-12,,E,,ONNI 700 BRAND STATION 2,888-758-4389,2023-05-14T00:12:39Z,,GPS,34.156912,-118.254189,Glendale,,,CA,700 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL640441'], 'posts': ['861591', '861601']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,159345,2020-06-12,,E,,ONNI BRAND LP EV STATION 03,888-758-4389,2023-05-14T00:12:37Z,,GPS,34.155478,-118.255661,Glendale,,,CA,611 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL636911'], 'posts': ['857411', '857421']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,159930,2020-06-12,,E,,LTG STATION 01,888-758-4389,2023-05-14T00:08:50Z,,GPS,34.150096,-118.257286,Glendale,,,CA,217 W California Ave,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL191435'], 'posts': ['258517', '258519']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,160615,2020-06-12,,E,,101 N BRAND STATION 3,888-758-4389,2023-05-14T00:05:30Z,,GPS,34.146443,-118.255413,Glendale,,,CA,101 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL123297'], 'posts': ['159969', '159971']}"
8,public,Credit union business hours; for credit union customers,,,2023-01-10,,ELEC,Public,168318,2020-11-02,P,E,True,Clearpath Federal Credit Union,818-937-5300,2023-02-14T15:54:11Z,BANK,GPS,34.158133,-118.259781,Glendale,,,CA,340 Arden Ave,91203,US,,,,,,,,,,,,['J1772'],,,1,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Public,,
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,176551,2021-01-27,,E,,800 NORTH BRAND 800 NB EV5,888-758-4389,2023-05-14T00:15:10Z,,GPS,34.158104,-118.254476,Glendale,,,CA,800 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1750361'], 'posts': ['2048741', '2048751']}"
10,public,24 hours daily,,,2023-05-14,,ELEC,Public,176552,2021-01-27,,E,,800 NORTH BRAND 800 NB EV6,888-758-4389,2023-05-14T00:15:10Z,,GPS,34.158104,-118.254493,Glendale,,,CA,800 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1750351'], 'posts': ['2048721', '2048731']}"
11,public,24 hours daily,,,2023-05-14,,ELEC,Public,176553,2021-01-27,,E,,800 NORTH BRAND 800 NB EV7,888-758-4389,2023-05-14T00:15:10Z,,GPS,34.158104,-118.254506,Glendale,,,CA,800 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1750321'], 'posts': ['2048661', '2048671']}"
12,public,24 hours daily,,,2023-05-14,,ELEC,Public,176554,2021-01-27,,E,,800 NORTH BRAND 800 NB EV3,888-758-4389,2023-05-14T00:15:10Z,,GPS,34.157813,-118.253235,Glendale,,,CA,800 N Brand blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1750311'], 'posts': ['2048641', '2048651']}"
13,public,24 hours daily,,,2023-05-14,,ELEC,Public,176555,2021-01-27,,E,,800 NORTH BRAND 800 NB EV1,888-758-4389,2023-05-14T00:06:09Z,,GPS,34.158103,-118.254444,Glendale,,,CA,800 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL131467'], 'posts': ['172991', '172993']}"
14,public,24 hours daily,,,2023-05-14,,ELEC,Public,176556,2021-01-27,,E,,800 NORTH BRAND 800 NB EV2,888-758-4389,2023-05-14T00:15:09Z,,GPS,34.158101,-118.254426,Glendale,,,CA,800 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1749431'], 'posts': ['2047661', '2047671']}"
15,public,24 hours daily,,,2023-05-14,,ELEC,Public,177086,2021-01-27,,E,,ONNI 700 BRAND STATION 1,888-758-4389,2023-05-14T00:12:39Z,,GPS,34.156916,-118.254214,Glendale,,,CA,700 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL640421'], 'posts': ['861561', '861571']}"
16,public,24 hours daily,,,2023-05-14,,ELEC,Public,177087,2021-01-27,,E,,ONNI BRAND LP EV STATION 02,888-758-4389,2023-05-14T00:12:37Z,,GPS,34.15547,-118.255723,Glendale,,,CA,611 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL636901'], 'posts': ['857391', '857401']}"
17,public,24 hours daily,,,2023-05-14,,ELEC,Public,177088,2021-01-27,,E,,ONNI BRAND LP EV STATION 01,888-758-4389,2023-05-14T00:12:37Z,,GPS,34.155403,-118.255862,Glendale,,,CA,611 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL636891'], 'posts': ['857371', '857381']}"
18,public,24 hours daily,,,2023-05-14,,ELEC,Public,179203,2021-01-27,,E,,101 N BRAND STATION 2,888-758-4389,2023-05-14T00:05:30Z,,GPS,34.146444,-118.255385,Glendale,,,CA,101 N Brand Blvd,91203,US,,,,,,,,,,,,['J1772'],,,2,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL123275'], 'posts': ['1013111', '1013121']}"
