,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2022-08-10,,ELEC,Public,21525,2017-04-25,P,E,False,Helms Bakery Building,310-204-1865,2023-05-04T16:13:58Z,PARKING_GARAGE,200-9,34.029971,-118.385231,Los Angeles,,,CA,8800 Venice Blvd,90034,US,,,,,,,,,,,,['J1772'],,,6.0,Non-Networked,,,$1.35 per hour for first two hours; $3 per hour thereafter,,,,,,,,,,,,,,,,,,,,,,Public,,
1,private,,,,2022-09-14,,ELEC,Private,64773,2014-09-01,T,E,,Extra Space Storage,,2023-05-02T16:17:33Z,STORAGE,GPS,34.033635,-118.378848,Los Angeles,,,CA,2645 La Cienega Ave,90034,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,private,For tenant use only,,,2022-08-10,,ELEC,Private,82400,2017-04-01,P,E,,Helms Bakery Building,310-204-1865,2023-05-04T16:13:58Z,PARKING_GARAGE,200-9,34.029971,-118.385231,Los Angeles,,,CA,8800 Venice Blvd,90034,US,,,,,,,,,,,,['J1772'],,,4.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,148796,2011-11-26,,E,,Kaiser Permanente - West LA Medical Center,800-663-5633,2023-05-14T00:01:31Z,,GPS,34.038346,-118.3759,Los Angeles,,,CA,6041 Cadillac Avenue,90034,US,,,,,,,,,,,,['J1772'],,,6.0,SemaCharge Network,https://semaconnect.com/,,$1.35/Hr Parking Fee,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2214'], 'posts': ['3246', '3248', '3249', '3250', '3251', '5365']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,152913,2020-01-23,,E,,6013 W Cadillac Ave,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.03767274,-118.3747145,Los Angeles,,,CA,6013 W Cadillac Ave,90034,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10202']}
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,152985,2020-01-23,,E,,(Stations Removed),888-356-8911,2023-05-14T01:04:02Z,,GPS,34.02874,-118.3898,Los Angeles,,,CA,8931 Venice Blvd,90034,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10243']}
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,154253,2020-03-03,,E,,10416 Irene St,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.02999006,-118.4116478,Los Angeles,,,CA,10416 Irene Street,90034,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10298']}
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,154437,2020-03-12,,E,,9850 Exposition Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.02890434,-118.4025424,Los Angeles,,,CA,9850 Exposition Blvd,90034,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10350']}
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,154565,2020-03-19,,E,,9418 National Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.03141814,-118.3965749,Los Angeles,,,CA,9418 National Blvd,90034,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10342']}
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,154607,2020-03-21,,E,,10215 Palms Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.02727963,-118.4067137,Los Angeles,,,CA,10215 Palms Blvd,90034,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10348']}
