,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,Dealership business hours; contact 630-469-6100 for more information,CALL,,2022-03-07,,ELEC,Public - Call ahead,39898,2011-03-15,P,E,False,Glendale Nissan,,2023-02-14T15:54:11Z,CAR_DEALER,200-9,34.137054,-118.25536,Glendale,,,CA,727 S Brand Blvd,91204,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",1.0,,1.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public - Appeler à l'avance,,
1,private,,,,2022-03-07,,ELEC,Private,48188,2011-03-15,P,E,,Glendale Nissan,,2023-02-14T15:54:11Z,CAR_DEALER,200-9,34.137054,-118.25536,Glendale,,,CA,727 S Brand Blvd,91204,US,,,,,,,,,,,,['J1772'],,,1.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),161227,2020-06-12,,T,,BRIO BRIOAPARTMENTS1,888-758-4389,2023-05-14T00:02:27Z,,GPS,34.142278,-118.266632,Glendale,,,CA,546 W Colorado St,91204,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL88473'], 'posts': ['95597', '95599']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,163523,2020-06-20,,E,,BoA Gateway CA-8-113,833-632-2778,2023-05-14T00:40:57Z,,GPS,34.12605,-118.25575,Glendale,,,CA,3812 San Fernando Rd,91204,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",3.0,,,Electrify America,https://www.electrifyamerica.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['200043'], 'posts': ['200043-01', '200043-02', '200043-03']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,179486,2021-01-27,,E,,GLENDALE GLENDALE P1,888-758-4389,2023-05-14T00:03:42Z,,GPS,34.127546,-118.25808,Glendale,,,CA,3910 San Fernando Rd,91204,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL108323'], 'posts': ['131657']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,179487,2021-01-27,,E,,GLENDALE GLENDALE B1,888-758-4389,2023-05-14T00:03:37Z,,GPS,34.127567,-118.258049,Glendale,,,CA,3910 San Fernando Rd,91204,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL107763'], 'posts': ['22927881', '22927891']}"
6,public,24 hours daily,,,2023-05-14,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),179640,2021-01-27,,T,,BRIO BRIOAPARTMENTS2,888-758-4389,2023-05-14T00:02:27Z,,GPS,34.142269,-118.266675,Glendale,,,CA,546 W Colorado St,91204,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL88457'], 'posts': ['95625', '95627']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,199303,2021-10-28,,E,,HOSPITAL GMH VISITOR #1,888-758-4389,2023-05-14T00:06:17Z,,GPS,34.1269,-118.256037,Glendale,,,CA,115 W Eulalia St,91204,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL136893'], 'posts': ['21780781', '21780791']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,199306,2021-10-28,,E,,HOSPITAL GMH EMPLOYEE #1,888-758-4389,2023-05-14T00:06:20Z,,GPS,34.126764,-118.256013,Glendale,,,CA,115 W Eulalia St,91204,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL136947'], 'posts': ['21780741', '21780751']}"
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,199320,2021-10-28,,E,,HOSPITAL GMH EMPLOYEE #2,888-758-4389,2023-05-14T00:06:23Z,,GPS,34.126763,-118.256073,Glendale,,,CA,115 W Eulalia St,91204,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL137717'], 'posts': ['9189731', '9189741']}"
