,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,Dealership business hours,CALL,,2022-02-10,,ELEC,Public - Call ahead,39945,2014-04-22,P,E,False,Nissan of Van Nuys,818-787-8400,2022-02-10T19:42:29Z,CAR_DEALER,200-9,34.168824,-118.449059,Sherman Oaks,,,CA,5425 Van Nuys Blvd,91401,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",1.0,,1,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public - Appeler à l'avance,,
1,private,,,,2022-02-10,,ELEC,Private,48067,2014-04-22,P,E,,Nissan of Van Nuys,818-787-8400,2022-02-10T19:42:29Z,CAR_DEALER,200-9,34.168824,-118.449059,Sherman Oaks,,,CA,5425 Van Nuys Blvd,91401,US,,,,,,,,,,,,['J1772'],,,1,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
2,private,Service center use only,,,2022-08-10,,ELEC,Private,53928,2012-01-01,P,E,,Keyes Chevrolet,,2023-02-14T15:54:11Z,CAR_DEALER,200-8,34.178786,-118.448808,Van Nuys,,,CA,5949 Van Nuys Blvd,91401,US,,,,,,,,,,,,['J1772'],,,8,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
3,private,Service center use only,,,2022-08-10,,ELEC,Private,53929,2013-01-01,P,E,,Keyes Toyota,,2023-05-08T17:42:41Z,CAR_DEALER,200-9,34.17717,-118.449689,Van Nuys,,,CA,5855 Van Nuys Blvd,91401,US,,,,,,,,,,,,['J1772'],,,2,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,99218,2018-06-14,,E,,6310 Van Nuys,855-900-7584,2023-05-14T00:39:06Z,,GPS,34.185085,-118.448585,Van Nuys,,,CA,6310 Van Nuys Blvd,91401,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['757'], 'posts': ['12600']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,99243,2018-06-14,,E,,601 Friar,855-900-7584,2023-05-14T00:39:07Z,,200-8,34.185955,-118.447329,Van Nuys,,,CA,14401 Friar St,91401,US,,,,,,,,,,,,['J1772'],,,2,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['839'], 'posts': ['122602', '182086']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,99247,2018-06-14,,E,,752 SFV Civic Ctr,855-900-7584,2023-05-14T00:39:07Z,,200-8,34.184363,-118.446561,Van Nuys,,,CA,6265 Sylmar St,91401,US,,,,,,,,,,,,['J1772'],,,9,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['847'], 'posts': ['122446', '122447', '122448', '122449', '122450', '122451', '122452', '122454', '122455']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,103579,2018-09-27,,E,,14410 Sylvan St,855-900-7584,2023-05-14T00:38:05Z,,GPS,34.184614,-118.447258,Los Angeles,,,CA,14410 Sylvan St,91401,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1157'], 'posts': ['12944']}"
8,private,Fleet use only,,,2023-01-10,,ELEC,Private,103803,2018-09-01,T,E,,LADWP - Valley Telecom,,2023-02-15T22:45:41Z,UTILITY,200-9,34.179797,-118.446468,Van Nuys,,,CA,14453 Oxnard St,91401,US,,,,,,,,,,,,['J1772'],,,4,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Privé,,
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,152968,2020-01-23,,E,,6438 N Fulton Ave,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.18744004,-118.4224126,Los Angeles,,,CA,6438 N Fulton Ave,91401,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10219']}
