,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2023-05-14,,ELEC,Public,145597,2019-09-27,,E,,14158 W OXNARD ST,855-900-7584,2023-05-14T00:38:13Z,,GPS,34.179316,-118.441242,Los Angeles,,,CA,14158 W OXNARD ST,91316,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1776'], 'posts': ['12304A']}"
1,public,24 hours daily,,,2023-05-14,,ELEC,Public,152947,2020-01-23,,E,,4977 N Genesta Ave,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.16129326,-118.5033223,Los Angeles,,,CA,4977 N Genesta Ave,91316,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10259']}
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,154256,2020-03-03,,E,,4940 Paso Robles Ave,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.16082228,-118.5020959,Encino,,,CA,4940 Paso Robles Ave,91316,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10289']}
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,154438,2020-03-12,,E,,5093 Alonzo Ave,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.16221669,-118.5202934,Encino,,,CA,5093 Alonzo Ave,91316,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10345']}
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,160497,2020-06-12,,E,,ENCINO MED PLZ STATION 2,888-758-4389,2023-05-14T00:06:07Z,,GPS,34.169051,-118.500602,Los Angeles,,,CA,5400 Balboa Blvd,91316,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL130443'], 'posts': ['807531', '807541']}"
5,public,24 hours daily,,,2023-05-14,2023-02-01,ELEC,TEMPORARILY UNAVAILABLE (Public),179017,2021-01-27,,T,,ENCINO MED PLZ STATION 1,888-758-4389,2023-05-14T00:06:07Z,,GPS,34.169456,-118.500642,Los Angeles,,,CA,5400 Balboa Blvd,91316,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL130379'], 'posts': ['786341', '786351']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,212049,2022-03-19,,E,,"Ralph's 6 (Encino, CA)",833-632-2778,2023-05-14T00:40:43Z,,GPS,34.16273,-118.52062,Encinco,,,CA,17840 VENTURA BLVD,91316,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",4.0,,,Electrify America,https://www.electrifyamerica.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['210006'], 'posts': ['210006-01', '210006-02', '210006-03', '210006-04']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,221935,2022-06-24,,E,,5416 Zelzah Ave,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.16920789,-118.5220875,Los Angeles,,,CA,5416 Zelzah Ave,91316,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10559']}
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,221941,2022-06-24,,E,,5427 Yarmouth Ave,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.16903401,-118.5203358,Los Angeles,,,CA,5427 Yarmouth Ave,91316,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10554']}
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,222133,2022-06-29,,E,,5446 Zelzah Ave,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.17011486,-118.5219705,Los Angeles,,,CA,5446 Zelzah Ave,91316,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10525']}
