,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2023-05-14,,ELEC,Public,103593,2018-09-27,,E,,1726 S La Cienega Blvd,855-900-7584,2023-05-14T00:38:06Z,,GPS,34.046424,-118.376206,Los Angeles,,,CA,1726 S La Cienega Blvd,90035,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1251'], 'posts': ['12941']}"
1,public,,,,2022-10-06,,ELEC,Public,113082,2017-11-28,P,E,,Mr. C Beverly Hills - Tesla Destination,877-334-5623  877-798-3752,2023-01-18T15:15:20Z,HOTEL,200-9,34.055264,-118.398586,Los Angeles,,,CA,1224 Beverwil Dr,90035,US,,,,,,,,,,,,['TESLA'],,,4,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['506487']}
2,public,Mon 11:00pm - 10:59pm; Tue 11:00pm - 10:59pm; Wed 11:00pm - 10:59pm; Thu 11:00pm - 10:59pm; Fri 11:00pm - 10:59pm; Sat 11:00pm - 10:59pm; Sun 11:00pm - 10:59pm,,,2023-05-14,,ELEC,Public,152837,2020-01-20,,E,False,"Walgreens 8770 W Pico Blvd, Los Angeles",888-264-2208,2023-05-14T01:26:13Z,,GPS,34.0541695,-118.383457,Los Angeles,,,CA,8770 W Pico Blvd,90035,US,,,,,,,,,,,,['J1772'],,,2,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['3e0f7c35-2af2-4f81-b083-881f66f2db4f'], 'posts': ['f1eecbe7-efdf-4182-ba1d-2156fbcc2787', 'fcfa3b87-8004-4fae-962d-b240d81e758d']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,152925,2020-01-23,,E,,1862 Robertson Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.04524,-118.386556,Los Angeles,,,CA,1862 S Robertson Blvd,90035,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10231']}
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,153350,2020-02-06,,E,,1143 S Beverly Dr,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.05662185,-118.3964775,Los Angeles,,,CA,1143 S Beverly Dr,90035,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10294']}
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,154492,2020-03-14,,E,,1757 S Robertson Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.04767478,-118.3859153,Los Angeles,,,CA,1757 S Robertson Blvd,90035,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10346']}
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,156163,2020-05-09,,E,,9911 Beverly Green Dr,855-900-7584,2023-05-14T00:38:24Z,,GPS,34.053207,-118.405053,Los Angeles,,,CA,9911 Beverly Green Dr,90035,US,,,,,,,,,,,,['J1772'],,,1,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2466'], 'posts': ['12558A']}"
7,public,,,,2023-05-14,,ELEC,Public,166587,2019-02-27,,E,,Eretz Properties,866-816-7584,2023-05-14T01:24:40Z,,GPS,34.053858,-118.377057,Los Angeles,,,CA,8525 Pico Blvd,90035,US,,,,,,,,,,,,['J1772'],,,10,EV Connect,http://evconnect.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['5f789d1a-15c3-4a24-b2b4-e7fc7fc1782d'], 'posts': ['63340368769d34776391f024', '63340368769d34776391f2ba', '6334036a769d34776391f66e', '6334036a769d34776391f6fd', '6334036e769d3477639211b0', '6334036e769d3477639211b1', '6334036e769d3477639211b2', '6334036e769d3477639211b3', '6376b37e2a83e5549b6bc773', '6376b3b12a83e5549b6bc779']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,222014,2022-06-27,,E,,8565 Chalmers Dr,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.06099202,-118.3779476,Los Angeles,,,CA,8565 Chalmers Dr,90035,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10560']}
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,222015,2022-06-27,,E,,1135 S Robertson Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,34.0561171,-118.3837771,Los Angeles,,,CA,1135 S Robertson Blvd,90035,US,,,,,,,,,,,,['J1772'],,,1,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10500']}
10,public,,,,2023-05-14,,ELEC,Public,223541,2022-06-24,,E,,Carthay Pacific,800-663-5633,2023-05-14T00:01:16Z,,GPS,34.052577,-118.371067,Los Angeles,,,CA,1265 Stearns Drive,90035,US,,,,,,,,,,,,['J1772'],,,1,SemaCharge Network,https://semaconnect.com/,,"$1.50-$15.00/Hr Variable Parking Fee, $0.25-$0.50/kWh Variable Energy Fee",,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['6275'], 'posts': ['19737']}"
