,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2023-05-14,,ELEC,Public,158786,2020-06-12,,E,,G&M OIL CHEVRON #143,888-758-4389,2023-05-14T00:17:44Z,,GPS,33.846326,-118.19447,Long Beach,,,CA,4991 Long Beach Blvd,90805,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1980651'], 'posts': ['2344911']}"
1,public,24 hours daily,,,2023-05-14,,ELEC,Public,165483,2020-08-26,,E,,UPTOWN COMMONS EV 1,888-758-4389,2023-05-14T00:19:34Z,,GPS,33.875003,-118.185817,Long Beach,,,CA,6620 Atlantic Ave,90805,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2111011'], 'posts': ['2517681', '2517691']}"
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,168192,2020-11-07,,E,,LONG BEACH HOUGHTON PARK 1,888-758-4389,2023-05-14T00:20:19Z,,GPS,33.869644,-118.182945,Long Beach,,,CA,6263 Myrtle Ave,90805,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2885621'], 'posts': ['4036491', '4036501']}"
3,public,24 hours daily,,,2023-05-14,,ELEC,Public,181078,2021-01-27,,E,,UPTOWN COMMONS EV 3,888-758-4389,2023-05-14T00:19:34Z,,GPS,33.87501,-118.185669,Long Beach,,,CA,6620 Atlantic Ave,90805,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2110981'], 'posts': ['9190881']}"
4,public,24 hours daily,,,2023-05-14,,ELEC,Public,181079,2021-01-27,,E,,UPTOWN COMMONS EV 2,888-758-4389,2023-05-14T00:19:35Z,,GPS,33.875012,-118.18575,Long Beach,,,CA,6620 Atlantic Ave,90805,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2112751'], 'posts': ['2519961', '2519971']}"
5,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2022-06-14,,ELEC,Public - Credit card at all times,220164,2022-05-20,P,E,True,Urgent Care - AME Medical Group,562-444-0022,2023-02-14T15:54:11Z,PARKING_LOT,GPS,33.859637981445,-118.153159798032,Lakewood,,,CA,3300 E South St #209,90805,US,,,,,,,,,,,,"['J1772', 'TESLA']",,,3.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,
6,public,24 hours daily,,,2023-05-13,,ELEC,Public,228641,2022-09-21,,E,,WinCo Foods - Lakewood #107,877-455-3833,2023-05-13T23:56:21Z,,GPS,33.85898,-118.15158,Lakewood,,,CA,3400 E South St,90805,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",4.0,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['45959'], 'posts': ['93060', '93062', '95158', '95159']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,233302,2022-10-12,,E,,LONG BEACH MARKET 2,888-758-4389,2023-05-14T00:32:21Z,,GPS,33.854429,-118.19624,Long Beach,,,CA,Market & L.B. Blvd SE,90805,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13076941'], 'posts': ['22387871']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,233303,2022-10-12,,E,,LONG BEACH MARKET 1,888-758-4389,2023-05-14T00:32:21Z,,GPS,33.854594,-118.196485,Long Beach,,,CA,5412 Long Beach Blvd,90805,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13077041'], 'posts': ['22387961']}"
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,233304,2022-10-12,,E,,LONG BEACH MARKET 4,888-758-4389,2023-05-14T00:32:21Z,,GPS,33.8546,-118.196453,Long Beach,,,CA,5412 Long Beach Blvd,90805,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL13077071'], 'posts': ['22387991']}"
