,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2023-05-14,,ELEC,Public,99246,2018-06-14,,E,,731 Venice Beach,855-900-7584,2023-05-14T00:39:07Z,,200-9,33.985498,-118.469336,Venice,,,CA,200 N Venice Blvd,90291,US,,,,,,,,,,,,['J1772'],,,4.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['844'], 'posts': ['122359', '122361', '122362', '182044']}"
1,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-14,,ELEC,Public,151266,2016-02-09,,E,False,Lincoln & Rose Shopping Center,888-264-2208,2023-05-14T01:26:57Z,,GPS,34.001324,-118.469532,Venice,,,CA,Lincoln Blvd & Rose Ave,90291,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['99de3917-3ba3-4a48-9532-68b2a049d9f1'], 'posts': ['0322854b-4168-4a23-8a3f-f28e901a0234', '84d31191-cb4a-42f1-8dca-9dabe1fee39e']}"
2,public,24 hours daily,,,2023-05-14,,ELEC,Public,152929,2020-01-23,,E,,1348 Abbot Kinney Blvd,888-356-8911,2023-05-14T01:04:02Z,,GPS,33.990793,-118.466391,Los Angeles,,,CA,1348 Abbot Kinney Blvd,90291,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10329']}
3,public,24 hours daily,,,2023-05-13,,ELEC,Public,228084,2019-06-11,,E,,Chevron Lincoln,877-455-3833,2023-05-13T23:55:45Z,,GPS,33.99422,-118.45172,Venice,,,CA,2400 Lincoln Blvd,90291,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",2.0,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2219'], 'posts': ['8012', '8014']}"
4,public,24 hours daily,,,2023-05-13,,ELEC,Public,228264,2018-03-07,,E,,Lincoln Place,877-455-3833,2023-05-13T23:55:55Z,,GPS,33.999398,-118.460599,Venice,,,CA,1050 Frederick St,90291,US,,,,,,,,,,,,"['CHADEMO', 'J1772COMBO']",1.0,,,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['348'], 'posts': ['433']}"
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,231145,2022-10-03,,E,,ELECTRIC LODGE TERMINAL 3,888-758-4389,2023-05-14T00:04:50Z,,GPS,33.99129,-118.464976,Venice,,,CA,1416 Electric Avenue,90291,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL118125'], 'posts': ['150143']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,231146,2022-10-03,,E,,ELECTRIC LODGE TERMINAL 4,888-758-4389,2023-05-14T00:04:50Z,,GPS,33.991302,-118.46496,Venice,,,CA,1416 Electric Avenue,90291,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL118135'], 'posts': ['22335611']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,231147,2022-10-03,,E,,ELECTRIC LODGE TERMINAL 5,888-758-4389,2023-05-14T00:04:50Z,,GPS,33.991326,-118.464939,Venice,,,CA,1416 Electric Avenue,90291,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL118155'], 'posts': ['150177']}"
8,public,24 hours daily,,,2023-05-14,,ELEC,Public,231148,2022-10-03,,E,,ELECTRIC LODGE TERMINAL 1,888-758-4389,2023-05-14T00:05:00Z,,GPS,33.991243,-118.465006,Venice,,,CA,1416 Electric Ave,90291,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL119511'], 'posts': ['22541741']}"
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,231150,2022-10-03,,E,,ELECTRIC LODGE TERMINAL 2,888-758-4389,2023-05-14T00:15:50Z,,GPS,33.991164,-118.465022,Venice,,,CA,1416 Electric Ave,90291,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1814081'], 'posts': ['22335641']}"
