,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids
0,public,24 hours daily,,,2021-10-12,,ELEC,Public,43478,2011-08-20,P,E,False,Malibu Country Mart,,2022-02-10T19:42:29Z,SHOPPING_CENTER,200-9,34.035802,-118.686393,Malibu,,,CA,3835 Cross Creek Rd,90265,US,,,,,,,,,,,,['J1772'],,,2.0,Non-Networked,,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,
1,public,24 hours daily,,,2022-08-10,,ELEC,Public,49333,2011-07-01,LG,E,False,Malibu Civic Center,310-456-2489,2023-02-14T15:54:11Z,MUNI_GOV,200-9,34.037227,-118.689023,Malibu,,,CA,23525 Civic Center Way,90265,US,,,,,,,,,,,,['J1772'],,,3.0,Non-Networked,,,$0.25 per kWh; parking fee,,,,,,,,,,,,,,,,,,,,,,Public,,
2,public,,,,2022-10-06,,ELEC,Public,113110,2017-10-16,P,E,,Geoffrey's Malibu - Tesla Destination,310-457-1519  877-798-3752,2023-01-18T15:15:20Z,RESTAURANT,GPS,34.025182,-118.769613,Malibu,,,CA,27400 Coast Hwy,90265,US,,,,,,,,,,,,['TESLA'],,,3.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['507447']}
3,public,,,,2022-10-06,,ELEC,Public,113111,2017-12-08,P,E,,Paradise Cove Beach Cafe - Tesla Destination,310-457-2503  877-798-3752,2023-01-18T15:15:20Z,RESTAURANT,200-9,34.020235,-118.787141,Malibu,,,CA,28128 Pacific Coast Hwy,90265,US,,,,,,,,,,,,"['J1772', 'TESLA']",,,3.0,Tesla Destination,https://www.tesla.com/destination-charging,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['507913']}
4,public,24 hours daily; for Tesla use only,,,2022-10-03,,ELEC,Public,149326,2019-09-30,P,E,,Whole Foods and the Park Malibu - Tesla Supercharger,877-798-3752,2022-12-01T17:40:26Z,,200-8,34.037333,-118.686056,Malibu,,,CA,23475 Civic Center Way,90265,US,,,,,,,,,,,,['TESLA'],5.0,,,Tesla,https://www.tesla.com/supercharger,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['5532']}
5,public,24 hours daily,,,2023-05-14,,ELEC,Public,159069,2020-06-12,,E,,TPCC CHARGE 01,888-758-4389,2023-05-14T00:15:18Z,,GPS,34.03827,-118.68572,Malibu,,,CA,23401 Civic Center Way,90265,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1768511'], 'posts': ['9081411', '9081421']}"
6,public,24 hours daily,,,2023-05-14,,ELEC,Public,159662,2020-06-12,,E,,PEPPERDINE U. RHO LOT,888-758-4389,2023-05-14T00:10:44Z,,GPS,34.042663,-118.711844,Malibu,,,CA,Towers Rd,90265,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL332021'], 'posts': ['22267421', '22267431']}"
7,public,24 hours daily,,,2023-05-14,,ELEC,Public,169869,2020-12-03,,E,,PEPPERDINE U. VISITOR LOT 1,888-758-4389,2023-05-14T00:10:45Z,,GPS,34.039408,-118.706343,Malibu,,,CA,24255 Pacific Coast Hwy,90265,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL335011'], 'posts': ['21561421', '21561431']}"
8,public,24 hours daily; for Tesla use only,,,2022-10-03,,ELEC,Public,170437,2020-12-14,P,E,,Malibu Village - Tesla Supercharger,877-798-3752,2022-12-01T17:40:26Z,SHOPPING_MALL,GPS,34.03588,-118.683845,Malibu,,,CA,3862 Cross Creek Road,90265,US,,,,,,,,,,,,['TESLA'],8.0,,,Tesla,https://www.tesla.com/supercharger,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['6340']}
9,public,24 hours daily,,,2023-05-14,,ELEC,Public,181822,2021-01-27,,E,,PEPPERDINE U. VISITOR LOT 2,888-758-4389,2023-05-14T00:10:34Z,,GPS,34.039386,-118.706371,Malibu,,,CA,24255 Pacific Coast Hwy,90265,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL298611'], 'posts': ['21561381', '21561391']}"
10,public,24 hours daily,,,2023-05-14,,ELEC,Public,189083,2021-04-30,,E,,CITY OF MALIBU CIVICCENTERWY 2,888-758-4389,2023-05-14T00:25:22Z,,GPS,34.036506,-118.688643,Malibu,,,CA,Civic Ctr / Malibu Library,90265,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL7423581'], 'posts': ['12795041', '12795051']}"
11,public,24 hours daily,,,2023-05-14,,ELEC,Public,189084,2021-04-30,,E,,CITY OF MALIBU CIVICCENTERWY 1,888-758-4389,2023-05-14T00:25:22Z,,GPS,34.036511,-118.688582,Malibu,,,CA,Civic Ctr / Malibu Library,90265,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL7423591'], 'posts': ['12795061']}"
